term	term_id	variable	odds_ratio	overlap	p.value	adj.p.value	log10pvalue	genes
RNA polymerase II transcribes snRNA genes R-HSA-6807505	R-HSA-6807505	NAS	10.4736212496875	4/81	0.00084444594862756	0.0249017727517505	1.60376973447463	SP1;POU2F1;POU2F2;TBP
RUNX2 regulates bone development R-HSA-8941326	R-HSA-8941326	NAS	39.5586541817016	5/31	5.14200951339905e-07	9.09792883237405e-05	4.04105746471733	SMAD4;AR;RUNX2;GLI2;SP7
RUNX2 regulates chondrocyte maturation R-HSA-8941284	R-HSA-8941284	NAS	129.653780075016	2/5	0.000268385536858064	0.0113062732511318	1.94668052267701	GLI2;RUNX2
RUNX2 regulates osteoblast differentiation R-HSA-8940973	R-HSA-8940973	NAS	28.4068595953108	3/24	0.000257428641981197	0.0112563455471824	1.94860258340103	AR;RUNX2;SP7
RUNX3 regulates BCL2L11 (BIM) transcription R-HSA-8952158	R-HSA-8952158	NAS	129.653780075016	2/5	0.000268385536858064	0.0113062732511318	1.94668052267701	SMAD4;SMAD3
RUNX3 regulates CDKN1A transcription R-HSA-8941855	R-HSA-8941855	NAS	148.022377585133	3/7	4.74365799879599e-06	0.000484218012646329	3.31495905907561	SMAD4;SMAD3;TP53
RUNX3 regulates WNT signaling R-HSA-8951430	R-HSA-8951430	NAS	65.0591068398893	2/8	0.000743889613232695	0.0224350344718133	1.64907325882951	CTNNB1;TCF7L2
Regulation of CDH11 Expression and Function R-HSA-9759475	R-HSA-9759475	NAS	22.9232402212176	3/29	0.000456156665632947	0.0159294709288137	1.7977986483365	CTNNB1;SNAI1;SP1
Regulation of CDH11 gene transcription R-HSA-9762293	R-HSA-9762293	NAS	48.8703291155706	2/10	0.00118748062107727	0.0331744586140955	1.47919615581332	SNAI1;SP1
Regulation of Expression and Function of Type II Classical Cadherins R-HSA-9764260	R-HSA-9764260	NAS	20.573166948049	3/32	0.000612308480151452	0.0191184318390818	1.71854773295759	CTNNB1;SNAI1;SP1
Regulation of Homotypic Cell-Cell Adhesion R-HSA-9759476	R-HSA-9759476	NAS	20.573166948049	3/32	0.000612308480151452	0.0191184318390818	1.71854773295759	CTNNB1;SNAI1;SP1
Regulation of PTEN gene transcription R-HSA-8943724	R-HSA-8943724	NAS	27.6808404021698	7/61	2.67096853876687e-08	7.08875050188727e-06	5.14943030895767	SUZ12;ATF2;JUN;EGR1;SNAI1;SNAI2;TP53
SARS-CoV-1 targets host intracellular signalling and regulatory pathways R-HSA-9735871	R-HSA-9735871	NAS	45.870760858251	3/16	7.33856978566629e-05	0.00486914105278958	2.31254764431612	SMAD4;SP1;SMAD3
SMAD2/3 MH2 Domain Mutants in Cancer R-HSA-3315487	R-HSA-3315487	NAS	Inf	3/3	1.37578828068539e-07	2.8087246899531e-05	4.55149082807997	SMAD2;SMAD3;SMAD4
SMAD2/3 Phosphorylation Motif Mutants in Cancer R-HSA-3304356	R-HSA-3304356	NAS	97.4345755785444	2/6	0.000401217890145215	0.014197763739272	1.84778005506594	SMAD2;SMAD3
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription R-HSA-2173796	R-HSA-2173796	NAS	33.2124360371401	5/36	1.11823880777433e-06	0.000164878099768504	3.78283702647392	SMAD2;SMAD4;SMAD7;SP1;SMAD3
SMAD4 MH2 Domain Mutants in Cancer R-HSA-3311021	R-HSA-3311021	NAS	Inf	3/3	1.37578828068539e-07	2.8087246899531e-05	4.55149082807997	SMAD2;SMAD3;SMAD4
SUMO E3 ligases SUMOylate target proteins R-HSA-3108232	R-HSA-3108232	NAS	8.40867069472024	7/183	4.52682627689144e-05	0.00333727692746386	2.4766077540646	AR;SP3;SUZ12;TP53;BRCA1;TRIM28;TFAP2A
SUMOylation R-HSA-2990846	R-HSA-2990846	NAS	8.12732240930616	7/189	5.55764992082381e-05	0.00398648726753146	2.39940961866448	AR;SP3;SUZ12;TP53;BRCA1;TRIM28;TFAP2A
SUMOylation of transcription factors R-HSA-3232118	R-HSA-3232118	NAS	35.0776035091526	3/20	0.000147176115241547	0.00813761270523054	2.08950298344117	SP3;TFAP2A;TP53
Signal Transduction R-HSA-162582	R-HSA-162582	NAS	3.96173386092663	32/2605	2.31107408983648e-07	4.38113616744716e-05	4.35841324856757	MEF2C;TCF4;SMAD4;JUN;JUND;SP1;SRF;TBP;FOXO1;SMAD7;MEF2D;POU2F1;ATF2;AR;TLE5;EGR1;GLI2;IKZF1;TCF7L2;GLI1;PPARD;SNAI2;MEF2A;CTNNB1;YY1;MYB;TP53;SMAD3;MYCN;SUZ12;SMAD2;SNAI1
Signaling by Activin R-HSA-1502540	R-HSA-1502540	NAS	42.5683109228634	3/17	8.87787727831554e-05	0.00560997292777368	2.2510392345276	SMAD2;SMAD4;SMAD3
Signaling by Interleukins R-HSA-449147	R-HSA-449147	NAS	4.15454867033534	9/473	0.000741225715720142	0.0224350344718133	1.64907325882951	MEF2C;FOXO1;ZEB1;TP53;SMAD3;JUN;POU2F1;ATF2;MEF2A
Signaling by NODAL R-HSA-1181150	R-HSA-1181150	NAS	29.8236148452783	3/23	0.000226092418515018	0.0105753846580636	1.97570382708897	SMAD2;SMAD4;SMAD3
Signaling by NTRK1 (TRKA) R-HSA-187037	R-HSA-187037	NAS	13.7871126969222	7/115	2.15378622538998e-06	0.000248528201834131	3.60462432239947	JUND;SRF;MEF2C;EGR1;MEF2D;ATF2;MEF2A
Signaling by NTRKs R-HSA-166520	R-HSA-166520	NAS	11.7043506850174	7/134	5.97250884309229e-06	0.000566108516770248	3.24710031136077	JUND;SRF;MEF2C;EGR1;MEF2D;ATF2;MEF2A
Signaling by Nuclear Receptors R-HSA-9006931	R-HSA-9006931	NAS	7.76792519563191	10/296	2.77448502631822e-06	0.00030681180249369	3.51312793788052	JUND;SRF;PPARD;MYB;SP1;JUN;YY1;POU2F1;ATF2;TBP
Signaling by Receptor Tyrosine Kinases R-HSA-9006934	R-HSA-9006934	NAS	3.66553452349545	9/532	0.0016928113538663	0.0453810235672844	1.34312571284486	MEF2C;EGR1;MEF2D;ATF2;JUND;MYCN;MEF2A;SRF;CTNNB1
Signaling by TGF-beta Receptor Complex R-HSA-170834	R-HSA-170834	NAS	11.5251689829707	5/94	0.00012906935856735	0.00778522903722152	2.10872860619949	SMAD3;SMAD4;SMAD7;SP1;SMAD2
Signaling by TGF-beta Receptor Complex in Cancer R-HSA-3304351	R-HSA-3304351	NAS	118.866680314289	3/8	7.56149231704361e-06	0.000651276578909057	3.18623453956498	SMAD2;SMAD4;SMAD3
Signaling by TGFB family members R-HSA-9006936	R-HSA-9006936	NAS	8.59792905145841	5/124	0.000469599402352555	0.0161859326473205	1.79086227111991	SMAD3;SMAD4;SMAD7;SP1;SMAD2
Specification of the neural plate border R-HSA-9834899	R-HSA-9834899	NAS	42.5683109228634	3/17	8.87787727831554e-05	0.00560997292777368	2.2510392345276	CTNNB1;MYB;TFAP2A
TGF-beta receptor signaling activates SMADs R-HSA-2173789	R-HSA-2173789	NAS	18.8041743029544	4/47	0.000103378136924395	0.00638059477668243	2.19513883598237	SMAD2;SMAD4;SMAD7;SMAD3
TGFBR1 KD Mutants in Cancer R-HSA-3656532	R-HSA-3656532	NAS	97.4345755785444	2/6	0.000401217890145215	0.014197763739272	1.84778005506594	SMAD2;SMAD3
TP53 Regulates Transcription of Caspase Activators and Caspases R-HSA-6803207	R-HSA-6803207	NAS	39.0587774972267	2/12	0.00172991049041782	0.0454572518967217	1.34239682294815	TP53;TP63
TP53 Regulates Transcription of DNA Repair Genes R-HSA-6796648	R-HSA-6796648	NAS	13.9302174102704	4/62	0.000304917131086908	0.0120783591926068	1.91799205925763	ATF2;JUN;TP53;BRCA1
TP53 Regulates Transcription of Death Receptors and Ligands R-HSA-6803211	R-HSA-6803211	NAS	39.0587774972267	2/12	0.00172991049041782	0.0454572518967217	1.34239682294815	TP53;TP63
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation R-HSA-975138	R-HSA-975138	NAS	10.6771450014279	5/101	0.000181108510317795	0.00959378605557384	2.01800997066476	MEF2C;JUN;TP53;ATF2;MEF2A
TRIF (TICAM1)-mediated TLR4 signaling  R-HSA-937061	R-HSA-937061	NAS	9.85319643024975	5/109	0.000258717814008338	0.0112563455471824	1.94860258340103	MEF2C;JUN;TP53;ATF2;MEF2A
Toll Like Receptor 10 (TLR10) Cascade R-HSA-168142	R-HSA-168142	NAS	11.270921906661	5/96	0.000142580607734378	0.00805125389206466	2.09413647789325	MEF2C;JUN;TP53;ATF2;MEF2A
Toll Like Receptor 2 (TLR2) Cascade R-HSA-181438	R-HSA-181438	NAS	9.30885060477061	5/115	0.000331823861238068	0.0124036694045892	1.90644981754564	MEF2C;JUN;TP53;ATF2;MEF2A
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	R-HSA-168164	NAS	10.2477886698851	5/105	0.000217280870045168	0.0104847896199977	1.97944027934177	MEF2C;JUN;TP53;ATF2;MEF2A
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	R-HSA-166016	NAS	7.29634843179839	5/145	0.000955548143412566	0.0275654866588799	1.55963433580215	MEF2C;JUN;TP53;ATF2;MEF2A
Toll Like Receptor 5 (TLR5) Cascade R-HSA-168176	R-HSA-168176	NAS	11.270921906661	5/96	0.000142580607734378	0.00805125389206466	2.09413647789325	MEF2C;JUN;TP53;ATF2;MEF2A
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	R-HSA-168181	NAS	10.4582872208177	5/103	0.000198566538880048	0.00975917767014162	2.01058677540357	MEF2C;JUN;TP53;ATF2;MEF2A
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	R-HSA-168138	NAS	10.1455835453467	5/106	0.000227127703658487	0.0105753846580636	1.97570382708897	MEF2C;JUN;TP53;ATF2;MEF2A
Toll Like Receptor TLR1:TLR2 Cascade R-HSA-168179	R-HSA-168179	NAS	9.30885060477061	5/115	0.000331823861238068	0.0124036694045892	1.90644981754564	MEF2C;JUN;TP53;ATF2;MEF2A
Toll Like Receptor TLR6:TLR2 Cascade R-HSA-168188	R-HSA-168188	NAS	9.57284970961256	5/112	0.000293545096946416	0.0119856721122429	1.92133760731627	MEF2C;JUN;TP53;ATF2;MEF2A
Toll-like Receptor Cascades R-HSA-168898	R-HSA-168898	NAS	6.29239390797966	5/167	0.00179034787816964	0.0461318763947789	1.33599888028605	MEF2C;JUN;TP53;ATF2;MEF2A
Transcriptional Regulation by VENTX R-HSA-8853884	R-HSA-8853884	NAS	15.6841034012015	3/41	0.00127259928651848	0.0351820677752088	1.45367863909765	CTNNB1;TCF7L2;TP53
Transcriptional activation of mitochondrial biogenesis R-HSA-2151201	R-HSA-2151201	NAS	15.846321514715	4/55	0.00019158653389051	0.00959378605557384	2.01800997066476	ATF2;MEF2C;CRTC3;MEF2D
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer R-HSA-2173793	R-HSA-2173793	NAS	22.3622559332302	5/51	6.56116467263777e-06	0.000600459691075195	3.22151614151868	SMAD2;SMAD4;SMAD7;SP1;SMAD3
Transcriptional regulation by RUNX2 R-HSA-8878166	R-HSA-8878166	NAS	8.97873035086262	5/119	0.000388612610256434	0.0141284639400079	1.84990505249264	AR;SMAD4;GLI2;SP7;RUNX2
Transcriptional regulation by RUNX3 R-HSA-8878159	R-HSA-8878159	NAS	13.9350178536826	6/96	1.03982041093617e-05	0.000862401053320186	3.06429072171802	TEAD4;SMAD3;SMAD4;CTNNB1;TCF7L2;TP53
Transcriptional regulation of pluripotent stem cells R-HSA-452723	R-HSA-452723	NAS	21.2944342595753	3/31	0.000556976601468846	0.0179176523185051	1.74671889489218	SMAD2;SMAD4;GATA6
Ub-specific processing proteases R-HSA-5689880	R-HSA-5689880	NAS	5.76925040804059	6/221	0.0010222465323473	0.0291724978155885	1.53502638400529	AR;SMAD3;SMAD4;SMAD7;TP53;SMAD2
YAP1- and WWTR1 (TAZ)-stimulated gene expression R-HSA-2032785	R-HSA-2032785	NAS	49.7470776407903	3/15	5.98491893777345e-05	0.0041799933844344	2.37882440557088	TEAD4;RUNX2;NKX2-5
