SW2	SW3	SW4	SW5	SW6	SW7	SW8	SW9	SW10	SW11	SW12	SW13
KCNK6	1.01928965126919	1	1.31918412034219	1	1	1	1.28200327890899	1.00008336021303	1.00020252017767	1	1	1.01822242989478
KCNH7	1	1	1.00142592262843	1.00031116922431	1	1	1	1	1.01888895355541	1	1	1
RIMKLA	1	1	1.00609555543788	1	1.83355748315484	1	1.01935410465644	1	1.00026136210475	1	1	1
PSAT1	1.02775320312551	1	1	1	1.0162316254339	1.25870331856217	1	1.00008313910012	1	1	1.0595127440892	1
ZRANB1	1	1	1	1	1.94890353851106	1	1	1.00008061814312	1	1	1	1
STAR	1.00873183165637	1	1.03061937394575	1	1	1.25031919019271	1	1	1.00023933966686	1	1	1
OVGP1	1	1	1	1.00643952245389	1	1.13221535143594	1	1.00009091135657	1.00021310973996	1	1.00258280676305	1
INO80	1	1	1	1	1	1.0664500605978	1.0053616890892	1	1	1	1	1
INO80C	1	1	1	1	1	1	1	1.00008691424816	1	1	1	1
THSD7A	1.02961954338964	1.01735718545039	1	1	1	1	1.05934129115592	1	1.00021242007557	1	1	1
ADAMTSL3	1	1	1	1	1	1	1.03522222652201	1.0000804266478	1.00019680181344	1	1	1
TPCN2	1	1	1	1.00919995958872	1.08992911355143	1.01171833478917	1	1	1	1	1.04848612697039	1
TPCN1	1	1	1.55096144980525	1	1.05071818667568	1	1.03807578952577	1	1	1	1	1.0189794630181
SLC34A1	1	1	1.31016560320442	1	1.07325786369247	1.00875120277446	1	1.08650955143407	1	1	4.77590072780674	1
SLC20A2	1	1	1	1	1.27383124514101	1	1	1.00007897032992	1	1	1	1
SLC9A4	1.07129999000425	1	1	1	1.51229299546749	1	1.08019544952714	1.00009443280969	1	1	1	1
SLC5A5	1	1	1.01874473483093	1.00855449392899	1	1.00979099147555	1.00911435672842	1	1	1	1	1
KCNT2	1.0206231817433	1	1	1	1	1.01635121928844	1.00657770534401	1.00007719049954	1	1	1	1
KCNJ13	1	1.21113216708413	1	1	1	1	1.09183094649611	1.00008959418851	1	1	1	1
ENO3	1	1	1	1	1	1	1	1	1	1	1	1
ENO2	1	1	1	1	1	1	1	1	1	1	1	1
CARS2	1	1	1.00117669268132	1	1	1	1	1.00007757909604	1	1	1	1.02900082248175
PRMT9	1	1.21463675554894	1	1	1.26298959892484	1	1	1.00008319730536	1	1	1	1
PRMT7	1	1	1.33774147908586	1	1	1	1.0012885209347	1	1.00020284120657	1	1.01938864083807	1
ATE1	1	1	1.01525183643749	1	1	1	1	1	1.00020417840859	1	1	1
ASS1	1	1	1.07372819766232	1	1.12543592368472	1	1	1.00740808822766	1	1	1.14336349458818	1
VPS9D1	1	1	1.30740357015172	1	1	1	1.09076034914484	1.00008585817679	1	1	1	1
ENPP1	1	1	1	1	1.34873354377418	1.00316263717529	1	1.11822274394563	1	1	1	1
CTPS1	1	1.00003878161042	1	1	1.00207227072081	1.13457052929198	1.08802679683439	1	1.00021540001238	1	1	1
TYRP1	1	1	1	1.00174722623122	1.99783455855598	1	1	1	1	1	1	1
MOCS1	1	1	1	1.00124364999456	1.01528471090848	1	1	1	1.04949977824566	1	1	1
TYW5	1	1.0261196913915	1	1	1	1.13024385460011	1.00846235979986	1.00007823090267	1	1	1	1.01201559699091
D2HGDH	1	1	1.23046201887361	1.01363053805465	1	1	1.02211953275574	1.00009076352434	1	1	1.00157453315758	1
L2HGDH	1	1	1.21251065351055	1	1.01638855409975	1	1	1	1	1	1.09048667756354	1
SLC6A20	1	1	1	1.08486756540788	1.07908556905345	1	1.10873641030494	1.02038555310091	1	1	1	1.05242689427637
CARNS1	1	1.14715253218918	1	1.11858244291153	1.01174891365957	1	1.26124059924355	1	1	1	1.00535724079221	1
CYP2U1	1.01305134918756	1.02451971188711	1	1	1	1.29244904382873	1	1	1	1	1	1
TRMT44	1.01377494396876	1	1.16259368221279	1	1	1	1.5788779899181	1	1	1	1	1.00954558861535
METTL14	1.01971456618659	1	1	1.00123253329152	1	1.21910501890847	1.00425784420145	1.00008144018601	1	1	1	1
KMT5B	1	1.12113766339033	1	1.00078320379269	1.11145161503425	1	1.0038114707067	1	1.00020038469915	1	1	1
QDPR	1	1	1.04400765183096	1	1	1.00752075839599	1.00329575924304	1	1	1	1.42912409129315	1
KYNU	1.07463487329641	1	1	1.00078661364772	1	1.05055918195225	1	1	1.00021153868243	1	1	1
IMPA1	1	1	1.0056283417448	1	1	1	1	1	1	1	1	1
OAT	1	1	1.01849058412682	1	1.39309913115872	1	1	1.00009837152088	1.00027017653101	1	1.0413809071285	1
NAGLU	1	1	1	1	1	1	1	1	1	1	1	1
GNE	1	1	1	1	1.04228922604077	1.07422033430806	1.00591108186556	1.00007686188905	1.0002127891988	1	1	1
GANC	1	1.07216764646664	1.06287767942062	1	1.07772320438691	1	1.10982910282279	1	1.00019741909057	1	1	1.1496700801106
HJV	1	1	1.01410225025743	1.00256290292908	1.46492316543454	1	1	1.00008456633575	1	1	1.04123041234893	1
GK5	1.01085121914787	1	1	1.02406772485108	1.0429427390266	1	1	1.00008283382739	1	1	1	1.01002145801518
PLEKHA5	1	1	1	1	1.00073362152072	1	1	1	1.00019715294052	1	1	1.39922101605714
MTMR1	1	1.0816939757071	1.03720700838263	1.00582043745552	1	1	1.03293802388171	1	1	1	1.03242417930773	1
SLCO2B1	1	1	1.35549411430639	1	1	1.04045551507076	1	1.00008277322627	1	1.05113830087525	1	1
SLC7A2	1.00736507055057	1	1.67144005294176	1	1.13876557045991	1	1	1.00007832681042	1	1.0218089719148	1	1
NADSYN1	1	1	1.60176912450406	1	1	1.13290577880784	1.00890844423433	1.00008596153922	1	1	1	1
GLRA3	1.0419991355694	1	1	1.02747525698494	1.53112803262488	1	1.03407920810906	1	1	1	1	1.00233396626789
CLCN1	1	1	1	1.01594997588384	1.44658990035369	1	3.65071294604748	1	1	1	1.04354720985746	1
MMUT	1	1	1	1	1.29564141941095	1	1.03753541497504	1	1	1	1.06140860148671	1
SLC2A11	1.04726475644815	1.27955753928755	1	1.0013732859678	1.05928823094463	1	1.00109361615364	1.00007733742135	1	1	1	1.01993866034255
CYP4F3	1	1	1	1	1.01039467898579	1.02004003048111	1	1	1.00021174961063	1	1	1
OLAH	1	1	1.18650578179993	1	1.04004416961158	1	1.27116404067213	1	1	1	1	1.00082545724314
CYP4F11	1.10301108429373	1	1.03209932958251	1	1	1	1.00549415768507	1	1.00020059960449	1	1	1
SH2D3A	1	1	1.17061511846111	1.00125001450197	1	1.00675076202181	1	1	1.06887357517585	1	1	1.00899461952664
APBB2	1	1	1	1	1	1.00655663734345	1	1.00008407996771	1	1	1.20332828560054	1.03535771390271
ANKS1A	1	1	1	1	1.13587490875315	1	1.25390967938005	1	1.00021687960516	1	1	1.01323456188769
FAM83D	1	1.07881997862263	1	1	2.12623409948301	1.08855812142877	1	1	1	1	1.10563541103733	1
FITM2	1	1	1.10121648315055	1.01446197837254	1	1.18109329593156	1	1.00008413390835	1	1	1	1
LIPG	1	1.33507254955573	1	1	1	1.00902569905954	1.17763716699782	1.00009028154183	1	1.06938497300325	1	1
CHST7	1	1.16252836976977	1	1	1.20745383746817	1	1.20072935188574	1.05892753291702	1.00022367090197	1	1.14040963378837	1
TTLL3	1	1	1.5099146639937	1.00124133536183	1	1	1.6451340250966	1.00008980924554	1	1	1	1.23640632485102
HIBADH	1	1	1	1.00031114504527	1.05116736527211	1.09237436924675	1	1.0000792595771	1.00021700653489	1	1.13173288165454	1
GPD1L	1.09428546228396	1.00247263534776	1.15689606400569	1.03356934454494	2.88493972474902	1	1.08315393567689	1	1	1	1.05101036837749	2.01188564319909
OPLAH	1	1	1	1	1.01088870386033	1.09204191917651	1.10400825109295	1	1	1	1	1
CYP3A43	1	1	1	1	1	1	1	1	1	1	1	1
ESCO1	1	1.06794461046519	1.01423904843221	1	1.0380720887157	1	1	1.00008462672895	1.00020258934474	1	1	1
AGL	1	1.04289409791452	1	1.03728598588487	2.61624553277212	1	1.01687501279618	1	1	1	1	1
SLC37A4	1	1	1	1	1.03678527591894	1.00603394805841	1	1	1.00020180803729	1	1	1
METTL6	1.01665222337082	1	1	1.0029193309529	1.00530399762215	1	1.01282683655402	1.00007790936906	1.00019894937806	1	1	1
SLC22A4	1	1	1	1	1.11713653105944	1	1.07747342288211	1	1	1	1	1.01011588805875
KDM5C	1	1	1.27486018645287	1	1	1.09287044012615	1.43489704322748	1	1	1	1	1
CALM3	1	1	1	1	1	1	1	1	1	1	1	1
PRKD1	1	1	1	1	1	1	1	1	1	1	1	1
WNT7B	1	1	1	1	1	1	1	1	1	1	1	1
FGF21	1	1	1	1	1	1	1	1	1	1	1	1
DEFB106B	1	1	1	1	1	1	1	1	1	1	1	1
VPS4A	1	1.02892561586209	1.19300675286243	1.00290285214909	1	1	1.01787534808097	1	1	1	1	1
VTN	1	1	1	1	1	1	1	1	1	1	1	1
ITPR1	1.67383934149398	1.00234364507396	1	1.00197492186967	1.0516913658646	1.04311319745846	1.11370772778303	1	1	1	1	1.43605300691945
OPTN	1.15063173918765	1.24181350799699	1	1.01933344777752	1.0094209761145	1	1	1	1.32860393247822	1	1	1
POLH	1	1	1	1	1	1	1	1	1	1	1	1
CAND1	1	1.22067732200898	1	1.00771105355804	1	1.18454799969463	1	1	1.04855460250145	1.02086068705873	1	1
GNAQ	1.10787399961608	1	1	1.00054187935291	1	1.22974839494709	1	1.00007940290647	1	1	1	1.03373080022878
HNRNPK	1	1.00609263742983	1	1.05317544514562	1	1.79818411157487	1	1	1.00021336568529	1.00625058882756	1	1
NCKAP1	1	1.1356098432352	1	1.01332684955722	1.73834243232495	1.04461492590937	1	1	1.00021472796684	1	1	1
CTTN	1	1	1	1	1	1	1	1	1	1	1	1
USP7	1	1	1	1	1	1	1	1	1	1	1	1
USP16	1.00729582773074	1.02663706284537	1	1	1.01088743591394	1.28265688693701	1	1.00007838891543	1.00019617182152	1	1.00441148627518	1
THEM5	1	1	1	1	1	1	1	1	1	1	1	1
TERT	1	1	1	1	1	1	1	1	1	1	1	1
TAX1BP1	1.02167676295395	1.02788808830499	1	1	1.09211705007333	1.22197422536811	1	1	1.00020588818134	1	1.07216164557742	1
SYT11	1.30785420082158	1	1.21267821666871	1.10519491593864	1.02494199076045	1	1.08091086387915	1	1	1	1	1.35475151574994
SUFU	1.0639913521089	1	1.06912709593394	1.02373548085546	1	1	1.36383437132078	1	1.00021771979419	1	1.27747575926643	1
STAM2	1.24929048556228	1.09366199308666	1	1.03840572444571	1.03234131398437	1	1	1	1.00021917713587	1	1	1.05177285006428
SRY	1.08854875245377	1	1.16951972344382	1	1.02158900957988	1	1.63820162450296	1.04280787712416	1	1	1	1.27932190885306
SRSF1	1	1.36751151246904	1	1	1	1.61276080895256	1	1	1.00019985943684	1	1	1
SEL1L	1	1	1	1	1	1	1	1	1	1	1	1
SCFD1	1.09413123049938	1.41900693252364	1	1	1	1.52897424561317	1	1.00008219324312	1.00019982234095	1	1.0034708761991	1
SCARB2	1.0429029193848	1.06596913573365	1	1	1.02511721945781	1.30487486418079	1	1	1.14414620481541	1	1	1
PLEKHA8	1	1	1	1	1	1	1	1	1	1	1	1
PJA2	1	1.14004943311417	1	1	1.09833912660282	1.03925366187037	1	1.0000836779379	1.00021346479575	1	1.02324479382586	1.07988135792744
PHF20	1	1	1	1	1	1	1	1	1	1	1	1
NSMAF	1.10400415383909	1.01284747157967	1.22630259360032	1.11981714381481	1	1.13469542515577	1.25899095892308	1	1	1	1.03718001983379	1.21653691823336
MCM4	1.1644518450287	1.23468061826377	1.02078875964308	1	1	1.7540588250199	1.08718137384891	1	1.00023554630733	1	1.04725126321043	1.06381433415763
LTN1	1	1.16326850865361	1	1	1.01787999076517	1.10701751922704	1	1.00008164045601	1.01013034152259	1	1	1
H2AC17	1	1	1	1	1	1	1	1	1	1	1	1
H2AC11	1	1	1	1	1	1	1	1	1	1	1	1
DOCK9	1	1	1.9342294151317	1	1.00623157151956	1.03838597471591	1.01360639811637	1.00007820831149	1.00013851410729	1	1	1.02026833951676
CR1	1	1	1	1	1	1	1	1	1	1	1	1
COX11	1	1	1	1	1.16641460657316	1	1	1	1	1	1	1
COP1	1	1	1.036509944727	1.00122692806684	1	1.12078646973984	1.01154169438845	1.00007777368617	1	1	1.22753157574099	1
CNKSR1	1	1	1	1	1	1	1	1	1	1	1	1
CCT7	1	1	1	1	1	1	1	1	1	1	1	1
CCNH	1.00959088634964	1.06045270798408	1	1	1	1.30700888246673	1.000891610584	1	1	1	1	1.34243826344974
CCDC88A	1.1889430947337	1.10942841004802	1.24234526811329	1.00583981090721	1	1.10751065911628	1.36508717558702	1.00007770510796	1.00019656892451	1	1	1.09363604990737
C2CD5	1	1	1	1	1	1	1	1	1	1	1	1
BIRC2	1	1	1	1	1	1	1	1	1	1	1	1
AURKB	1	1	1	1	1	1	1	1	1	1	1	1
ADAM17	1.15897834424373	1.57104255493246	1	1.00715314214865	1	1.15139111092355	1	1.00008345778654	1	1	1.09079464333927	1
ADAM15	1	1	1	1	1	1	1	1	1	1	1	1
ACSF2	1.09407356447142	1	1.45990256464124	1	1.11924096981143	1	1	1	1	1	1	1
UPP1	1	1	1	1	1	1	1	1	1	1	1	1
ST8SIA3	1	1	1	1	1.70646218222629	1	1	1	1	1	1	1.02269934076334
SCLT1	1.06369328413474	1.09162184632727	1	1	1	1.51095206644635	1.34814051382545	1.0000828814351	1	1	1	1.47020298942873
SACM1L	1	1.0160775221808	1.01705460279627	1	1	1.12238812463573	1.03688855732384	1.0000806052525	1.00019872742729	1	1.06595562914236	1
PARP9	1	1	1	1	1	1	1	1	1	1	1	1
PARP14	1	1	1	1	1	1	1	1	1	1	1	1
PARP12	1	1.19467647337022	1.30987538178767	1	1.02366624248105	1.10745892939793	1	1	1.00021843878923	1	1	1.01008884932636
BPNT2	1.14553168390613	1.15884447453377	1	1.00122513842629	1	1.97494154004336	1	1.00007591340235	1.00019955190005	1.10997739481421	1	1
ASPH	1.22857031213469	1	1.01490590451725	1	1.14792192531404	1.15510838333745	1	1.00189523859314	1	1.01387825251016	1.10426673305195	1
SLC16A2	1	1	1.0305093788495	1	1	1	1.11678968916051	1	1	1	1.08715536661013	1
PIK3C2A	1.16263376304295	1.05355733919057	1	1	1.03258633853602	1.02492643753279	1	1.00008041550304	1.00019793442276	1	1.07771362709794	1
PAFAH1B2	1.45284482733709	1.33164859007957	1	1.0007842088053	1	1.13587072421324	1	1.00008114161669	1.00020444145657	1	1	1
BCAT1	1.11973344927524	1.23246249943795	1.02645601786118	1.00054665389802	1.08694579144416	1	1.06581230498068	1.00007960166165	1.0002013408705	1	1.0224459878921	1
ACSS3	1.10618457818345	1	2.23842770405508	1	1	2.23393361014938	1	1.0000895300599	1.00020582329228	1.00496051984863	1.37366898802257	1
ABCC4	1	1.00293363864833	1.83506948236602	1	1.11636368373311	1.08412991016785	1	1.8280404541122	1	1	1.01482760244532	1.41311101304871
SULT2B1	1	1	1	1	1	1	1	1	1	1	1	1
PAICS	1	1	1	1	1	1	1	1	1	1	1	1
NNT	1.03036759872978	1	1.42644150815133	1.00226210283636	1.0326191549529	1.07063067662198	1	1.00007888095238	1	1	1.14483644675649	1
DPYD	1	1	1	1	1	1.00986908654673	1	1.00008287062622	1	1	1	1
DLD	1.10371052505549	1.15264215244736	1	1	1.02295351079729	1.054763068273	1	1.00008073110226	1	1	1	1
B3GALNT1	1.13426172724972	1	1.23972482327789	1	1.04216820416112	1	1.06316120558374	1	1	1	1	2.68696027978103
ACER3	1.73007473813059	1.0131303759766	1.08705327748635	1.00123794118479	1	1.04983944288787	1	1	1.00022032765724	1	1	1.09195513410202
HSPD1	1.02913042802437	1	1	1	1	1.60563821238869	1	1	1	1	1.19243451034855	1
ARFIP1	1.34525327943292	1.74630679846742	1	1.00195130480903	1	1.29607380723472	1.00340125292937	1.00008123648988	1.00021261333696	1	1	1.05170238079799
MOB1B	1.21054728096372	1	1.36645208388758	1.00123576608231	1	1.03391451285457	1.00956571926743	1.00008454509086	1.00020163456278	1	1	1.72521462029838
DDX3X	1	1	1.02100635238052	1	1.09501506106807	1.04558628098692	1.00549178225241	1.00008177969258	1	1.01921789270894	1	1
GFAP	1	1	1	1	1	1	1	1	1	1	1	1
TMOD3	1.1426129467593	1	1.0508296030727	1.00781933090716	1	1.07571006731438	1	1.00008344437135	1	1	1.03836899804944	1
MARCHF7	1.03382528613185	1.01624440242857	1	1.00287116036882	1.04224803054469	1.07473231201094	1.0367528430704	1.00007991005922	1	1	1.20101187897006	1
VPS4B	1.17169825009238	1	1	1.00799301539012	1	1.51148807874061	1	1	1.00021547409491	1	1	1
WAPL	1	1.20841352087943	1	1.00719837579004	1	1.27312302503887	1	1.00008207036899	1	1	1	1
NABP1	1.39932431515931	1	1	1	1.0190623045739	1.02954922513592	1.11459189731339	1.00645527431626	1.00020583379223	1	1	1
STXBP3	1.18103025095634	1.00611518745518	1	1.0056328938816	1.02466243240167	1	1.06565565557452	1.00007683229803	1.00019744964813	1	1	1.1920660556816
GLUD1	1	1	1	1	1	1	1	1	1	1	1	1
CEP78	1.00789971339895	1.13103111197277	1.06354007183105	1.00196150700135	1	1.27181298532015	1.01209247380482	1	1.00023321276861	1	1.0207202938523	1.00230977451656
HNRNPC	1.00393423012952	1.12326874971197	1	1	1	1.73287938997082	1	1.00007690570454	1.00020358824221	1	1.05814016477502	1.0887015843049
DDX52	1	1.13873276015411	1	1.01414692857504	1	1.13595597138355	1	1.00007592678953	1	1	1.02001573273439	1
IARS1	1	1.07592599246113	1	1.00407035657582	1.09580016198653	1	1.00551097196502	1.13278747677202	1	1	1.0718615386801	1
RND2	1	1	1	1	1	1	1	1	1	1	1	1
LAMB3	1	1	1	1	1	1	1	1	1	1	1	1
PRPF40A	1	1.01367294901987	1.01625284643662	1	1	1.4374992302364	1	1.00007676211539	1.00020444224335	1	1	1
ZC3HAV1	1	1.03255481550083	1.01526692178812	1.01611764473016	1	1.1886589587039	1	1.00008124058714	1.00019631032949	1	1.66276353476918	1
RHOV	1	1	1	1	1	1	1	1	1	1	1	1
CH25H	1	1	1	1	1	1	1	1	1	1	1	1
IK	1.00625679937066	1	1.03276960177075	1	1	1.75630088825817	1	1.00007910660405	1.00020455651936	1	1.14248304102135	1
MT-ND4	1	1	1	1	1	1	1	1	1	1	1	1
MT-ND3	1	1	1	1	1	1	1	1	1	1	1	1
KIF2A	1.06648213414869	1.04710655760918	1.00562452770615	1.04585042515856	1	1	1.01787842249503	1.00008534340261	1	1	1.03822613296565	1.06235463622603
MSH6	1	1.21688341511272	1	1.00130856251209	1	1.07104604760221	1	1.00008364778738	1.00021810879747	1	1	1
SLC2A3	1	1	1	1	1	1	1	1	1	1	1	1
GOLGB1	1	1	1	1	1	1	1	1	1	1	1	1
EXOC5	1.10878932067802	1.12723085794663	1.01538115212005	1	1	1.22202822291467	1	1.00008074613439	1.00020450281552	1	1	1
MTRR	1	1	1	1	1	1	1	1	1	1	1	1
CYP2A7	1	1	1	1	1	1	1	1	1	1	1	1
HSD17B4	1.02953686634972	1	1.01861960452219	1	1	1.38358623101914	1	1.00008187625572	1	1.0062778347534	1.09746954790417	1
CHMP3	1	1.34481863832031	1.09215408120783	1.00195149179664	1.01421558579192	1.01944553471668	1.13453703478826	1.00007950300075	1	1	1	1.27332441480802
MPHOSPH6	1.06166605032596	1.37197909506272	1.04985961898609	1.00602333732678	1	1.34182210439088	1	1.0000936425925	1	1	1.16428720094775	1.01776490294498
NAPG	1.03625386628635	1.03671043514431	1	1	1	1.08405747208019	1.01382747552653	1.00008293151535	1	1	1	1
GK2	1	1	1	1	1	1	1	1	1	1	1	1
GALNT10	3.14822897150585	1	1	1.06242366350629	1	1.24161755854002	1.05450553330176	1.00007708479961	1	1	1	1.09889508588064
GALNT11	1.16907161326448	1	1.01615440109804	1	1	1.35785947531702	1	1.00008050539538	1	1	1.13386168759624	1
PRMT2	1.16314653775656	1.6614449662335	1	1.12203893270843	1	1	1.05304907804375	1	1.00021974372535	1	1	1.00987585250068
RIOX2	1.14372612585016	1.05260375669941	1	1.00054098050866	1	1.33869929705448	1	1.00008602702104	1	1	1	1
ENTPD4	1	1	1.1289614935787	1.03795758219137	1.03403600817325	1	1	1.00008022999994	1	1	1.13467485732972	1
MIOX	1.00360780479654	1	1	1.01074779518244	1	1	1.01887959008602	1	1	1	1	1
MTMR9	1.17027081491666	1.40414585882326	1	1	1.08560871410812	1.04935003805305	1	1.00739153082905	1	1	1	1.06972539775203
G6PC3	1	1	1	1	1	1	1	1	1	1	1	1
SLC29A2	1	1	1.90489839928237	1.00134841116689	1.48875386196447	1	1.1972838782948	1.07592037895004	1	1	1	1
KHK	1	1	1	1	1	1	1	1	1	1	1	1
GNAO1	1	1	1.01244208872739	1	1	1	1.41077886549471	1.0000837366397	1	1	1.05703517201778	1
SEMA4G	1	1	1.4848754531186	1	1	1.03803420540001	1	1.00008327719696	1	1	1.10393027472833	1
MAST3	1	1.05348266397948	1.40101959234699	1	1	1	1.09922563366611	1.00007963146354	1	1	1	1
BCOR	1	1	1	1	1	1	1	1	1	1	1	1
ARVCF	1	1.02681147056346	1	1.0012342825769	1	1.003318943909	1.14693520181515	1	1	1	1	1
MKNK2	1	1	1.12552283654842	1.00078758326316	1.20581936028453	1	1	1.00008745910284	1	1	2.02023981557196	1
MARK2	1	1	1.55551004994279	1	1	1	2.01708357259028	1	1	1	1.00649456734621	1.02438983022981
ATG4B	1	1.01708449938012	1.28262862229497	1	1	1.05118764464027	1.01654847895095	1	1.00021316346461	1	1	1
WNT2	1	1	1	1	1	1	1	1	1	1	1	1
FZD8	1	1	1	1	1	1	1	1	1	1	1	1
SERPINF2	1	1	1	1	1	1	1.02980500631458	1.00008174390555	1.00020519789716	1	1	1
IGFBP4	1	1	1.5062329594331	1.00019136705537	1	1.04550522698239	1.0038348379834	1	1	1	1.19246225716558	1
HIPK2	1	1	1	1	1	1.15234634037832	1	1	1	1	1.05778887901984	1
IGF2	1	1	1.15370585612901	1	1	1	1.09445266711688	1	1	1	1.1010115475064	1
ERBIN	1	1	1	1	1	1	1	1	1	1	1	1
LRP1	1	1	1.29432566783114	1	1	1	1.02550676447542	1.00007861899367	1	1.01944175824705	1.09454496024304	1
PAK4	1	1.00057302014145	1	1	1	1	1.11173839885046	1	1	1	1	1
F12	1	1.0795153036112	1.01910672520329	1.00297267915003	1	1	1	1	1.00022468320229	1.02028431706822	1	1
SERPING1	1	1	1	1	1.07764882079807	1.02013307574996	1	1	1	1	1.21376011937457	1
TAPBP	1	1	1.92583316304598	1	1	1.08587958232454	1.25585090635918	1	1	1.02198258539494	1.00983478726678	1
GP1BA	1	1	1.3886152078074	1.005584729559	1	1	1.34015040608905	1.00009812164365	1	1	1	1
PXN	1	1	1.05886398879932	1.00124516630953	1	1	1.15070396420759	1	1	1	1.02158949091694	1
MDC1	1	1	1.9116403288958	1	1	1	1.57101077685826	1.00008236238565	1	1	1	1
WDTC1	1	1	1.49548574279271	1	1.10300230962111	1	1.33951050245191	1	1	1	1.04150493015273	1
U2AF2	1	1.05561301959664	1	1	1	1.31268359621788	1.03319779596451	1.00007632000067	1.00020253350821	1	1	1
TF	1	1	1	1	1	1	1	1	1	1	1	1
TEAD3	1	1	1.17458235303021	1	1	1.07128265697974	1	1.00005428554484	1	1	1	1
TAF6	1	1	1.40625519951475	1.01192139495518	1	1	1.02496135941853	1.00008322453561	1	1	1	1
SYVN1	1	1.05461267515243	1	1	1	1.11296680701333	1.0087962029462	1.00008517615705	1	1	1.38353590227641	1
SYMPK	1	1.01376738916984	1.27827688199502	1.00054161197304	1	1	1.02143430218997	1	1	1	1.03684585530223	1
SMG7	1	1	1.16605479977549	1	1	1.17731910463686	1.0617295369007	1	1	1	1.20292904706113	1
SHANK3	1	1	1.20726439593968	1	1	1.05784892561802	1	1.00007697613144	1	1	1.10611550214208	1
SF3A2	1	1.0214243851684	1.11942167961974	1	1	1	1.26689521826765	1	1.00024291310156	1	1	1.03857721216479
SF3A1	1	1	1.1867877182861	1	1	1.15971856531834	1.15786222994168	1	1	1	1.00141784257768	1
SETD1B	1	1	1.90910625613016	1.01004797356109	1	1	1.12634788419871	1	1	1	1.31049108224729	1
SETD1A	1	1	1.08295695278992	1	1	1	1	1.00009256760272	1	1	1.20496132806572	1
SESN2	1	1.06827660890654	1	1.00835821433882	1	1.08300221094878	1.01170354414937	1	1	1	1	1
SEC16A	1	1.00001225209079	1.21320386568296	1	1	1.15074792874326	1.69709220012691	1.00008509090687	1	1.05696399040887	1.17339562489714	1
SCRIB	1	1.00246749740128	1	1.02730787549365	1	1	1.02885101026781	1.63479519681316	1	1	1	1
SBF1	1	1	1.05340678224474	1.01440054194931	1	1	1	1.00008470628222	1	1	1	1
SAV1	1	1	1	1	1	1	1	1	1	1	1	1
RSPO3	1	1	1	1	1	1	1	1	1	1	1	1
PKP4	1	1	1	1	1	1	1	1	1	1	1	1
PHF2	1	1	1	1.00291862166478	1.08658997284666	1	1.10784562558661	1	1	1	1	1
PERP	1.25627021285104	1	1.05655598370344	1	1.19817764571951	1.20906244582398	1	1.00009068149916	1.00020282489189	1	1.32295754972636	1.03302874509126
NFIX	1	1	1	1.15435278842055	1.20688311583364	1	1	1	1.00693386638915	1	1	1
NFIC	1	1	1.10125813201664	1.08804478104412	1	1	1.70951869283484	1.15815181514675	1	1	1.02764145454593	1.02839233378038
NEK6	1	1	1	1.00289450669713	1	1.24653509273272	1.064432041277	1.00008191179892	1	1	1.40561819616155	1
MAP3K11	1	1.01284683205555	1	1.00617666202131	1	1	1.32202979766528	1.00008357615615	1	1	1	1
HECTD3	1	1	1.08261887687157	1.00123771826491	1	1.23207917370972	1	1	1	1	1.02001186152286	1
GZMH	1	1	1	1	1	1	1	1	1	1	1	1
GCGR	1	1	1	1	1	1.20505965900942	1.00525592957096	1	1.00019752710025	1	1	1
EDC4	1	1	1.31132004385327	1.04529941646822	1	1	1.219105435567	1	1.00019897696445	1	1	1
EDC3	1	1	1.03398355936047	1.06413187937714	1	1	1.40520732443761	1	1	1	1.16747009327047	1.00021328144045
DVL3	1	1	1.05268450260416	1	1	1	1.32186821235257	1.00007974509066	1	1	1.13934537651133	1
DVL1	1	1	1	1.09698700624456	1.04257081745962	1	1	1.00008865571943	1	1	1	1
DIAPH1	1	1	1.01536323981003	1.00055620041339	1	1	1.06714750067249	1	1	1.00718987192431	1.12216243679597	1
CPSF1	1	1	1.05299121208519	1	1	1.23691917801485	1.00539969941309	1	1.11618630398921	1	1.10295199950306	1
CPN2	1	1	1.05258298861612	1	1	1.55578221177508	1.00464595712536	1	1	1.02930124609313	1.02504054653066	1
COG4	1	1	1	1	1	1	1	1	1	1	1	1
CNOT3	1	1	1.58876764000112	1	1	1.1263142735939	1.11087051791447	1.00008744696038	1	1	1	1
CDK11B	1	1	1	1	1	1	1	1	1	1	1	1
C5	1	1	1	1	1	1	1	1	1	1	1	1
BRPF3	1	1	1.07646313211497	1.00196893055041	1	1	1.04067470958265	1	1	1	1.16853107719941	1
ARID1A	1	1	1	1	1	1	1.19362952200107	1.14813753401953	1	1	1	1
ARHGEF40	1	1	1.04992512258756	1.01449388304502	1	1.09949421455767	1	1	1	1	1.0184712158717	1
