SW2	SW3	SW4	SW5	SW6	SW7	SW8	SW9	SW10	SW11	SW12	SW13
EPPIN	1.3811871236374	1.02174115413549	1.00716261222848	1	1.02693519902641	1.34539142943462	1	1	1	1	1.21226574397147	1.07728796574521
CHRNE	1	1	2.11488072512959	1.00268396840417	1	1	1.11624848728796	1	1	1	1.19462926551187	1.18583864944294
CHRND	1	1	1	1	1	3.97446495947781	1	1	1	1	1.05728138214369	1
DEFA1	1	1	1	1	1	1	1	1	1	1	1	1
DEFA1B	1	1	1	1	1	1	1	1	1	1	1	1
MTHFR	1	1.24255619025406	1	1	1.01836355291925	1.20079350168106	1.15867187660987	1	1.00020792080844	1	1.26944565042208	1.28129295420503
LCAT	1.09878202637192	1	1.62221160785654	1.0012323437389	1	1.21159037328237	1	1	1.00186555811729	1	1.05971178155359	1.62861994597493
PTDSS2	1.31567139473491	1	1.02268923274201	1.01700803389102	1	1.00157588647122	1.12956412815549	1	1	1	1.15773842175878	1
POMT1	1.04233458752516	1.14730024636486	1	1	1.28884079102653	1.07786604434426	1.05670625310611	1.00008021597455	1	1	1.11737873871489	1.35860364645887
CYP2C19	1.11590398494568	1.03061143056763	1.0503055752424	1.00287325342895	1.00895134789652	1	1.50214479697581	1.42790927486285	1	1.02464954335674	1.15834102487994	1.70401095508865
AKR1D1	1.06395186664445	1	2.02451836224254	1.00229486908549	1.43697027188922	1	1.06921388935379	1.00744660409414	1	1.02802026142018	1.05459940135623	1.20299660674061
KCNE4	1.0691655325213	1.06227334704932	1.00542721119168	1	1.14621418053129	1.09487651544158	1	1	1.00020826397911	1	1.15165327404291	1.05459720013627
MTMR3	1.8424803660815	1.23720063576387	1.0421700588719	1.00054097053793	1	1.25566835655383	1	1.22843475326712	1	1	1.00918192482777	1.47824147816826
FPGS	1.04370366111147	1.04326662842688	1	1.11455584750265	1.01550325599573	1.05560440408499	1	1	1.00023965811199	1	1.03387118747396	1.75080385773032
SLC22A5	1.43022202394274	1	1	1	1.04241721040569	1.12416859658853	1.02854289436003	1.00007930270134	1	1	1.26095145735942	1.00240077156382
FUT2	1.17817093089543	1	1	1	1	1.84971705617863	1.61914696651204	1	1.0002037827981	1	1.93547710058544	1.01035345110248
FUT1	1	1.08057455280158	1.00706306345762	1	1.19615344967881	1.36167013434239	1.03391665662245	1	1	1	1.00265244956298	1.01455344976577
CELF1	1.18371673561736	1.68437436324666	1.00198989956871	1.00122837402676	1	1.56268273682392	1	1.00007655744786	1.00013853155372	1.03511463335703	1.88327998586385	1.3136606238003
MSH5	1	1.24832828734569	1	1.01008911803822	1	1.17726390604528	1	1.00008328540753	1.00020734312038	1	1.12508414155219	1.10486538308282
GINS3	1	1	1.00011451906963	1.07842658437655	1.01130127207808	1.22655645880953	1	1	1.07686342410934	1	1.0576897702226	1.23577427427105
WDR91	1	1	1.00123454588259	1.02544171728028	1.01655759168204	1.0835422097461	1	1	1.00732363689239	1	1	1
IQGAP2	1.12969585611051	1.56000923762405	1.17121380595235	1	1.09705457393257	1	1.06482668973895	1.58036133000422	1	1.03711803570076	1	1.50026492043367
SH3PXD2A	3.89476290714359	2.2547700121632	1	1.03963531719142	1	1.02317909783535	1.05309646705913	1.04625648714994	1	1	1	1
LONP2	1.57057082890984	1.01647079976634	2.00618798524144	1.00790779110408	1.32322736587159	1	1	1.00007599517887	1.00021649978393	1	1.37055253095418	1.61350428247936
KIFC3	1.02001885910484	1	1	1.00466529185829	1.26164351407972	1.37161614311156	1	1	1.00020877126785	1	1.06665550410774	1.05728742850154
OBSL1	1.17117224148063	1.09252076139067	1.00538134397757	1	1	1.55618939777462	1	1	1.000210588521	1	1.19163571276334	1.47595557592998
CUL9	1.32639771550608	1.36221350269256	1	1.0040709988806	1.05528203534497	1.43275898623074	1	1	1.09605496507145	1	1.00392815846586	1.25817818454439
EXOSC10	1.14926646525634	1.11861437089554	1.06662783234398	1	1	1.42471705534006	1	1.00007725861676	1	1	1.5076969391002	1.01276824207651
DDX23	1.18413550166824	1	1.07186657160863	1.03048574042046	1.00313690107635	1.14001750625756	1	1	1.00020196147093	1	1.24227496730804	1.02998273317183
SLC7A9	1.09229767830344	1.01438662336109	1	1	1.28075898503847	1	1	1	1	1	1.04863672124765	1
VARS1	1	1	1	1	1	1	1	1	1	1	1	1
NAPB	1.12082774595382	1	1.11257039496764	1	1	1.13914438392743	1	1	1.00021315569011	1	1.13237038717832	1.06229210125431
KICS2	1.16278697357736	1.11473841704132	1.21511059429894	1.02270732607229	1.00697450841948	1	1.03980886662306	1.00007603237096	1.00021198780413	1	1	1.20168204255189
ITFG2	1	1.23693522432698	1.19858572541725	1.07287578111886	1.07846507168936	1	1	1.00007886633436	1.00022210072709	1	1.08330827867998	1
DEPDC5	1.10644107385423	1.15568454186223	1	1.02341284171746	1.01057945207766	1.08824566760561	1.0326392754399	1	1.03530239260735	1	1	1.03834782715333
SPIDR	1.10817597561159	1.06312120799414	1.05663617167418	1.0142943317854	1	1.23045211137909	1	1.00008007130547	1	1	1	1.04195657019187
CA14	1.12238057486786	1.0026199378127	1.05006573067885	1	1.14684100016881	1	1.14453152173185	1.05826033706097	1	1	1	1.13072385011813
FOXK1	1	1	1	1	1	1	1	1	1	1	1	1
GGA1	1	1	1	1.01412005331199	1.02767179729747	1.19278068634811	1	1	1.00021453051502	1	1.73874788558531	1.09065103436265
TNS2	1.42832535147041	1.40009298582714	1	1.00123585815263	1.03163021300283	1.04213461557734	1.01835698952842	1.06283225294057	1	1	1.66852111320642	1.10190167197453
PTCD3	1.37069258110309	1	1.03404507355019	1	1	1.14553358666995	1.03091618645242	1.00007660830086	1	1	1.1378998824604	1.15457884825665
MYH2	1	1	1	1	1.16535448358234	3.67274597199689	1	1	1	1	1.53902940578432	1
TTLL7	1.10099295433174	1	2.14493370585703	1.00831183273935	1	2.00645227694835	1	1	1	1	1.36932978728086	1
KCNJ14	1.51374931551784	1	1	1.00367987630459	1	1.22734931240548	1	1	1.00531001887673	1	1.1863713693086	1.28970520694951
KCNV1	1.01353958159925	1	1.11142319636252	1	1	1.38803830351063	1	1	1.00022558466446	1	1.10063051823076	1.20901195608729
KCNS2	1.6016221265644	1.27506939923701	1.07504915166419	1.0238492481806	1.1511456369133	1.1226380940218	1	1	1.00022034888838	1	1.11393274013361	1
KCNJ6	1.15211195427303	1.21648222388764	1	1	1	1.95483558808722	1	1	1.00021014950011	1	1.47037809930513	1.11098925743996
KCNN2	1	1.07267650211595	4.39960151960885	1	1	1	1.04616569616462	2.33811955732932	1	1	1.12634960123285	2.05427894939647
KCNK6	1	1.21915050815074	1	1.00042128631928	1.4715357566291	1.04329705411006	1	1	1	1	1.56415040010539	1
KCNH7	1.23685021190761	1.03595077275946	1	1	1.0075651096989	1.09005768288915	1.04114183343242	1.00008142101487	1	1	1.19738942281704	1.62729448689216
RIMKLA	1.15954102978133	1.24350496191108	1	1.02482549833459	1	1.56785799163128	1	1.00007791998416	1	1	1.77894668242879	1.02386527131716
PSAT1	1	1.41197811537963	1.00891136831687	1.0228153445928	1	1	1.00048985920443	1	1.0002342800416	1	1	1.90220847893644
ZRANB1	1.05668351687243	1.03326947418054	1.27884229704554	1.01978363570273	1	1.44311368353677	1.01594217439698	1	1.00021163566536	1	1.12604705693607	1.0694312075028
STAR	1	1	1	1.074222506986	1.10066626711791	1	1.12198031855962	1.00008727962621	1	1	2.07255892576799	1.00059508757713
OVGP1	1.0267672685994	1.46453070940216	1.08319317954217	1	1.1375409491601	1	1.07925162434847	1	1	1	1	1.08516291629192
INO80	1.06445049562286	1.01892508518	1.0390371505787	1.00795549037091	1.00100105879787	1	1	1.00007720182541	1.00021414519677	1	1.05948442415187	1.02282365859364
INO80C	1.13373986874482	1.25736732122732	1.00692174972045	1.00779964201268	1.01434304565232	1.08140068485621	1.01307432574974	1	1.00022240815334	1	1.0612878126095	1.00974246803901
THSD7A	1	1	1.03475818927682	1.05692657502515	1.03981271193222	1.19392986251965	1	1.0000783402258	1	1	1.33912099875957	1.02446675789576
ADAMTSL3	1.25486780508822	1.09992828954164	1.05162091931652	1.06743442343792	1.16166159999897	1.27888300760333	1	1	1	1.014789925956	1.19646864093823	1.09988253281093
TPCN2	1.50179746541028	1.08571576942948	1.02252942728173	1	1	1	1.59772187639371	1.00008106651253	1.00022646353831	1	1	1.29119892288181
TPCN1	1.8523031644866	1.78150037988095	1	1.0211030981811	1	1.26837980622935	1	1.00008602552591	1.00020736355228	1	1.11921877958148	1
SLC34A1	1.08103937870838	1	1	1.0304473521031	1	1	1.21604393925535	1	1.00033612552272	1	1	1.20305060695474
SLC20A2	1.17824815322495	1.04586970831538	1.14018430400916	1.01172274874799	1	1.1094849119355	1.17465542946045	1	1.0002158989501	1	1.04387521948395	1.63414095005469
SLC9A4	1	1.05903974270085	1.03366079355096	1.005878604861	1	2.70166005785191	1	1	1.00020305223251	1	1.45113434866693	1.2783942634866
SLC5A5	1.04137388929009	1	1	1	1.20739286627712	1	1	1.00009478040923	1.00020579530919	1	1.07810474638623	1.06313179199479
KCNT2	1	1.01088031823674	1.11074523138996	1.05543932329559	1.05848256288003	1	1	1	1.0002287400753	1	1.0286285872724	1.41799741889221
KCNJ13	1.06052494940516	1	1.09364433873451	1.02192850684657	1.06922583942613	1.0360116596992	1	1	1.000227626968	1	1.04430726860816	1.01230251888336
ENO3	1	1	1	1	1	1	1	1	1	1	1	1
ENO2	1	1	1	1	1	1	1	1	1	1	1	1
CARS2	1.2105437767825	1.06223811787171	1	1.00794348578596	1.00782103530021	1.40445259311449	1.00076317037686	1	1.0808796016067	1	1.14645724630823	1
PRMT9	1.18379450372178	1	1.21405972133967	1.09416084521772	1	1.05098360020669	1.01631827723395	1	1.0002244578814	1	1.09923762894771	1.00801001652613
PRMT7	1.10458452746083	1.0540546765503	1	1.00258631944756	1.22206425409327	1.36264319930282	1	1.00008270541952	1	1	1	1.01399294063695
ATE1	1.15131242330775	1.03274059546982	1	1.00254942195836	1.00153827136626	1.06935100419578	1.13573582980777	1.00008434940362	1	1	1.06298934549101	1.24066458261988
ASS1	1.13215957512041	1.2323755050772	1	1.00449741102046	1	1.00333091135884	1.07991340036395	1	1.00024985121739	1.0064826799059	1	1.34083421400209
VPS9D1	2.17725974949233	1.11597186725635	1	1.09715213078814	1.10989842152551	1.01591895017405	1	1	1.00024592715179	1	1.00751072818459	1.33672735506762
ENPP1	1.15609892886646	1.18923423518723	1.35658248938121	1.27802527508833	1	1	1.25528958618126	1	1.00020114023127	1.10326091102929	1.14293711874429	2.6306106077783
CTPS1	1.00820312375261	1	1.41336803859787	1.15161053745808	1	1	1	1.69218304304285	1	1	1.15633974900217	1.25090896821546
TYRP1	1	1	1	1	1	1.93758938477329	1	1	1	1	1	1
MOCS1	1.02684070118711	1.66141537617588	1.11502325564492	1	1	1.07090159791521	1.31038447069961	1.00920009533153	1	1	1.07494537586074	1.36959296420454
TYW5	1.03553601388405	1	1.22242865042393	1.00405363292259	1.08542839794086	1	1	1	1.00021298317852	1	1.35565611211897	1
D2HGDH	1.2796755045523	1.03740624458757	1	1	1.55993398482673	1.13508536528116	1	1	1.00023343714913	1	1	1.26043184076907
L2HGDH	1.73811510831248	1.08402322106261	1	1.26153841301428	1	1.02476284382983	1.00829230055	1.00007927375854	1.00022754854208	1	1	1.51527508246897
SLC6A20	1.6050040937616	1.01981530740739	1.03461683013213	1	1	2.05879303845387	1	1	1.00021040730454	1	1.88801274611239	1
CARNS1	1.72309547223639	1	1.13978415616203	1	1	2.47950445641974	1	1.00010016215903	1.00020406369287	1	1	1.06539060481528
CYP2U1	1	1	1.17924714575559	1.0128207579089	1.0177590670384	1	1.08008643858325	1.41950006117082	1.00019715267733	1	1.24758944251602	1.15133391828565
TRMT44	1	1.06563836571551	1	1.05147888043506	1.04420466359611	1.08865817557075	1	1.00008347435734	1.12361321607035	1	1.22339656513812	1
METTL14	1	1.02827766429135	1.22625840888003	1	1.00375455557013	1	1	1	1.00022361339957	1	1.01729457748167	1.04052895869508
KMT5B	1.01692520707473	1	1.01670107850426	1	1	1.16187778736151	1	1.00007935909542	1	1	1.49621757472219	1.07351450331249
QDPR	1.38495840737387	1.01940008661507	1	1.00589024242362	1.01586158508529	1	1	1.00008154289062	1.00022432836168	1	1	1.07311074011623
KYNU	1	1.61100824722281	1.0922955504708	1	1.07521171958936	1	1.10098574222514	1.00654839658749	1	1	1.02073751924161	1.04767769538492
IMPA1	1.10539838371733	1.14549597758315	1	1.01389228029717	1.02259116591516	1.03159963135303	1.00048931923708	1.00008087870201	1.00020984538739	1	1.38285082926885	1.04684146630782
OAT	1.07265875137835	1.00951895955163	1	1.02669107244367	1	1.20340195829084	1.01562869918507	1	1	1	1	1.0131248117473
NAGLU	1	1	1	1	1	1	1	1	1	1	1	1
GNE	1.13117704125683	1.437374080236	1.29451904726507	1.02358311019542	1	1	1	1	1	1.02536517503686	1.22235296058161	1.37649440655648
GANC	2.1648981230473	1	1	1.64747063711967	1	1.06924951615225	1	1.15918943316005	1	1	1.27561217038086	1
HJV	1.59015280489529	1.12220982532047	1	1	1	1.3277516561439	1.02270791150643	1	1.00021306846637	1.05154239613322	1	1.25616725456573
GK5	1	1.01744294101913	1.06876604920633	1	1	1.13129064202796	1.03836575734996	1	1.00021110236021	1	1.09531891004138	1
PLEKHA5	1.03634100952605	1.1076957235207	1.11716565864345	1.0029203774682	1	1.0830774799295	1.00970157055194	1.00008113686613	1	1	1.17926142976957	1
MTMR1	1.28881977447068	1	1	1	1.05875729746812	1.52933226954325	1	1.00007942216023	1.00020944163636	1	1	1.00940770794888
SLCO2B1	1.2157436343657	1.12601980942635	1	1.01653922752231	1.06272002556202	1	1.00261762858547	1	1.00020720363735	1	1.08717979108654	2.58374742824296
SLC7A2	1	2.46454276262526	1	1.00441212521873	1	1.0523647140838	1.01842531415527	1	1.18211111958562	1	1.1576731114959	1.6521076950044
NADSYN1	1.28951262379076	1.2939585821218	1	1.01625744168083	1.61870725288725	1	1	1	1.00021578315791	1	1.05636090455986	1.16522617490744
GLRA3	1	1	1.05952089168947	1	1	1.93175580333968	1	1	1.00021392629314	1	1.28642992328651	1
CLCN1	1	1	1	1	1	3.37223584862572	1	1	1	1	1	1
MMUT	1.34885045312324	1.07522773756795	1.0523090749683	1.02078627084973	1	1.10145299385139	1	1.00007754009442	1.00019826681673	1.12989513464481	1	1.13107872072527
SLC2A11	1	1	1.39637716826242	1	1	1.30899071440683	1	1	1.00021769750163	1	1.59015548002514	1
CYP4F3	1.24948663283802	1.1312083710213	1.1690349169612	1.0933668196226	1	1	1.00314960445406	1.00008442748666	1	1.01489247222087	1.27119057960403	1.62050178620634
OLAH	1.02098471639464	1	1	1.03179814468105	1	1.39320201082103	1	1	1.00024132954463	1	1.17027717494683	1
CYP4F11	1	1.16545041021052	1	1.09374454404134	1.03698173840085	1.00602460473275	1	1.00008601722294	1	1	1.01110212756801	1.94318836935285
SH2D3A	1.01069411020281	1.13131373183231	1	1	1.20596653238629	1	1.02109712236328	1.31864881225027	1	1	1.17294405383725	1
APBB2	1.07402847161317	1.11059308039829	1.10400755546715	1.00783708260301	1.09618747860213	1	1.11786141982009	1	1.00020777789138	1	1	1
ANKS1A	1.49340620967983	1.35323389370126	1.06946952188652	1.00616059317237	1	1.03517457075426	1	2.87046165796844	1	1	1.31487877650078	1
FAM83D	1.18833963168023	1	1.31614249586718	1.08373181301617	1	1	1.03585214843612	1.00008783838645	1.00026725891602	1	1	1.72275268806888
FITM2	1.02606279781253	1.1333224708899	1	1	1.42700790474296	1	1.23046634132016	1	1.00020702075805	1	1.0295457184928	1.46066119679021
LIPG	1.14932049227268	1	1.02361754988726	1.0116333893075	1.75935256802879	1	1	1	1.08808043551852	1	1.25089563604517	3.68967290656015
CHST7	1.00874345828401	1	1.49259157039414	1.00042190103601	1	1.06014186949902	1	1	1	1	1	1.09836306716662
TTLL3	1.01432485952904	1.26091996256973	1	1	1.00546165687244	2.06351716089124	1	1	1.18116846769039	1	1.00844688170894	1
HIBADH	1.02284831844703	1.41092227744525	1.04256734011532	1	1	1	1.90262323547185	1	1	1.11292398324714	1	1.25091309330167
GPD1L	1	1	1	1	1	3.14022968637803	1	1.01111799154512	1.00020938037707	1	1	1
OPLAH	1.47202138944711	1.10827129006919	1.2587590761623	1.00123330483703	1	1	1	1.00007769539644	1.00022169926436	1	1.00558607157785	2.08567747777236
CYP3A43	1	1	1	1	1	1	1	1	1	1	1	1
ESCO1	1.02176328948331	1	1	1.02105521835373	1	1.58348447457448	1.02070501257644	1	1	1	1.48047054423399	1.02498560302509
AGL	2.78242318448097	1	2.1906317399798	1	1	2.03133756787621	1	1.00007881021179	1.00022711130722	1.04095704229947	1.01980809146916	1.02848648953734
SLC37A4	1.11207163044199	1.42825972902271	1.24897495762812	1.0035085445154	1	1	1.01190652737242	1.00007843365532	1	1	1.36972467193215	1.34769303416618
METTL6	1	1.02476845832088	1.01258881341427	1	1	1.26177279940298	1	1	1	1	1.15144980930039	1.01003873401177
SLC22A4	1.00955325285191	1.0196105605123	1.00152416513804	1.03983363760733	1	1.21006029822934	1	1.0000806631242	1.0002098518425	1	1.22590698026326	1
KDM5C	1.43723162208709	1.01198562991725	1	1.10073194277891	1.43145473297593	1	1	1.04280787712416	1.12075781332568	1	1.15197627707109	1.42881383676149
CALM3	1	1	1	1	1	1	1	1	1	1	1	1
PRKD1	1	1	1	1	1	1	1	1	1	1	1	1
WNT7B	1	1	1	1	1	1	1	1	1	1	1	1
FGF21	1	1	1	1	1	1	1	1	1	1	1	1
DEFB106B	1	1	1	1	1	1	1	1	1	1	1	1
VPS4A	1.35115125100413	1	1	1	1.01283595737853	1.02837780451169	1	1.00007793488855	1.00021715908301	1	1.02521794172295	1.47762376377818
VTN	1	1	1	1	1	1	1	1	1	1	1	1
ITPR1	1	1	1.27794997077675	1	1	1	1	1.00008228370455	1.00022606544392	1	1.49348962057661	1
OPTN	1	1	1.04909889429742	1	1	1.06859383474947	1.1709021223988	1.09437626021932	1	1	1.19593027530619	1.02387301250473
POLH	1	1	1	1	1	1	1	1	1	1	1	1
CAND1	1.02699572812171	1	1.68365608133801	1	1.03365691504632	1	1.3898468484164	1.00007968806321	1	1	1.00555421013001	1.14780003478623
GNAQ	1	1.01279349619574	1.06926389334416	1	1.00260251281417	1	1.17014023172044	1	1.00020322793935	1	1.60545774843192	1
HNRNPK	1.0729711864178	1	1.17074291470711	1	1.76162185736281	1	1.41313860252921	1.00007804670517	1	1	1.04799755413104	1.1095766889469
NCKAP1	1.05046487419402	1	1.10375350008947	1	1	1	1.07385409398835	1.05263325056052	1	1.00811088554014	1.07528984332499	1.07025793437495
CTTN	1	1	1	1	1	1	1	1	1	1	1	1
USP7	1	1	1	1	1	1	1	1	1	1	1	1
USP16	1	1	1.03289310121168	1.03057804035292	1	1	1.15293992019716	1	1	1	1	1.05390256510035
THEM5	1	1	1	1	1	1	1	1	1	1	1	1
TERT	1	1	1	1	1	1	1	1	1	1	1	1
TAX1BP1	1	1	1.03136068394085	1.0012229625061	1	1	1.43330072365878	1.00008001994768	1	1	1	1.06867141666535
SYT11	1	1.21270096634181	1	1	1	1.1131892350652	1	1.00009042147423	1.00023170192166	1	1.0515107595556	1
SUFU	1	1.30829069682231	1	1	1.04214321710335	1.07851000617373	1	1.00009047177787	1	1	1	1.11569446725853
STAM2	1	1	1.09791092938462	1	1	1.03926888989047	1.31455824501519	1.00007661646723	1	1	1.18978139996163	1
SRY	1	1.05539874170062	1	1.10736072273394	1	1.12644490480005	1	1	1.07353548551314	1	1.00188605933807	1
SRSF1	1.16442495323855	1	1.36232924501793	1.00606719010436	1.01540153781997	1	1.03477417430867	1.00007989518515	1	1	1.11517804043995	1.15134219710576
SEL1L	1	1	1	1	1	1	1	1	1	1	1	1
SCFD1	1	1	1.32716999647666	1.00564462056052	1.09196003038623	1	1.00438307658545	1	1	1	1	1.00089308594992
SCARB2	1	1	1.3861899956327	1.00135317272606	1	1	1.58778278986766	1.0062213053625	1	1.0761475562933	1.05653641894646	1.07676536466674
PLEKHA8	1	1	1	1	1	1	1	1	1	1	1	1
PJA2	1.10424924835313	1	1.980476620681	1.03469204699488	1	1	1.07285809071967	1	1	1.0470745274467	1	1
PHF20	1	1	1	1	1	1	1	1	1	1	1	1
NSMAF	1	1	1	1	1.05421270200705	1	1	1.00008038682902	1.00023412348042	1	1	1
MCM4	1	1	1	1.00124491436974	2.01554347863373	1	1	1.65380656130499	1	1	1	1
LTN1	1.07293270498534	1	1.18422834778596	1.00130513561852	1	1	1.69186692093873	1	1	1	1.03173960241585	1.05514301400082
H2AC17	1	1	1	1	1	1	1	1	1	1	1	1
H2AC11	1	1	1	1	1	1	1	1	1	1	1	1
DOCK9	1.02165068762114	1.19412140953187	1	1.00331669280582	1	1	1	1	1	1	1.16402752046848	1
CR1	1	1	1	1	1	1	1	1	1	1	1	1
COX11	1.27355994617871	1.01807814135935	1.26545497471191	1.02057673927225	1	1.06285285763231	1.06077266101996	1.00007711759268	1.00019699827632	1	1.32523526377936	1.01829766365649
COP1	1.00326428529167	1.01474200154951	1	1	1.07690782504287	1	1	1	1.00021090408682	1	1	1.03151289962872
CNKSR1	1	1	1	1	1	1	1	1	1	1	1	1
CCT7	1	1	1	1	1	1	1	1	1	1	1	1
CCNH	1	1	1.0509305121005	1.02047631728539	1.13552406511945	1	1	1.00007867291973	1.00019721110582	1	1.00260204217356	1
CCDC88A	1	1	1	1	1.4663005965901	1	1	1	1	1	1.25986476362168	1
C2CD5	1	1	1	1	1	1	1	1	1	1	1	1
BIRC2	1	1	1	1	1	1	1	1	1	1	1	1
AURKB	1	1	1	1	1	1	1	1	1	1	1	1
ADAM17	1	1	1.03565067899748	1	1.11309389412652	1	1.01385359982004	1	1.00021018688984	1	1	1.10790932347706
