	ensembl_gene_id	external_gene_name
14291	ENSG00000267722	
14292	ENSG00000136153	LMO7
14293	ENSG00000267478	
14294	ENSG00000181626	ANKRD62
14295	ENSG00000200827	RNU6-324P
14296	ENSG00000267162	SDHDP1
14297	ENSG00000267116	PMM2P2
14298	ENSG00000279285	
14299	ENSG00000267643	
14300	ENSG00000267733	
14301	ENSG00000267076	MIX23P3
14302	ENSG00000267247	
14303	ENSG00000256806	C17orf100
14304	ENSG00000267663	PPIAP56
14305	ENSG00000176194	CIDEA
14306	ENSG00000275716	
14307	ENSG00000261080	RUNX2-AS1
14308	ENSG00000263316	
14309	ENSG00000170915	PAQR8
14310	ENSG00000263165	
14311	ENSG00000276855	
14312	ENSG00000244283	RPL23AP73
14313	ENSG00000271042	
14314	ENSG00000203972	GLYATL3
14315	ENSG00000141040	ZNF287
14316	ENSG00000208023	MIR185
14317	ENSG00000156535	CD109
14318	ENSG00000236540	
14319	ENSG00000268292	
14320	ENSG00000277950	Metazoa_SRP
14321	ENSG00000237860	SLC6A14P2
14322	ENSG00000284140	MIR3618
14323	ENSG00000189372	
14324	ENSG00000284464	MIR1306
14325	ENSG00000243762	
14326	ENSG00000278278	MIR6816
14327	ENSG00000236077	SLC6A14P1
14328	ENSG00000229145	ACTBP1
14329	ENSG00000249865	
14330	ENSG00000228855	
14331	ENSG00000229082	OR5AW1P
14332	ENSG00000099901	RANBP1
14333	ENSG00000250874	
14334	ENSG00000249114	
14335	ENSG00000250629	
14336	ENSG00000147231	RADX
14337	ENSG00000234838	PPIAP78
14338	ENSG00000249668	KRT18P56
14339	ENSG00000280302	
14340	ENSG00000199702	RNU6-170P
14341	ENSG00000249616	CCNB3P1
14342	ENSG00000248891	
14343	ENSG00000248285	
14344	ENSG00000113088	GZMK
14345	ENSG00000176014	TUBB6
14346	ENSG00000284837	
14347	ENSG00000286430	
14348	ENSG00000263219	RYKP1
14349	ENSG00000198237	GUSBP13
14350	ENSG00000280103	
14351	ENSG00000223573	TINCR
14352	ENSG00000233828	MIR4280HG
14353	ENSG00000135315	CEP162
14354	ENSG00000113273	ARSB
14355	ENSG00000267551	GNA15-DT
14356	ENSG00000074370	ATP2A3
14357	ENSG00000176533	GNG7
14358	ENSG00000149609	C20orf144
14359	ENSG00000271803	
14360	ENSG00000259132	
14361	ENSG00000101412	E2F1
14362	ENSG00000233270	SNRPEP4
14363	ENSG00000129474	AJUBA
14364	ENSG00000267448	
14365	ENSG00000204019	CT83
14366	ENSG00000105248	YJU2
14367	ENSG00000236413	
14368	ENSG00000229733	
14369	ENSG00000237225	OR13K1P
14370	ENSG00000203926	SPANXA2
14371	ENSG00000101417	PXMP4
14372	ENSG00000207435	RNU6-114P
14373	ENSG00000207628	MIR651
14374	ENSG00000252291	
14375	ENSG00000212214	SNORA48B
14376	ENSG00000207151	Y_RNA
14377	ENSG00000207320	Y_RNA
14378	ENSG00000201660	
14379	ENSG00000265284	MIR4770
14380	ENSG00000263652	MIR548AX
14381	ENSG00000207332	RNU6-146P
14382	ENSG00000239333	RN7SL658P
14383	ENSG00000278218	
14384	ENSG00000207025	Y_RNA
14385	ENSG00000060558	GNA15
14386	ENSG00000265144	MIR548AM
14387	ENSG00000200852	RNA5SP499
14388	ENSG00000252978	RN7SKP183
14389	ENSG00000206716	RNU6-133P
14390	ENSG00000252486	Y_RNA
14391	ENSG00000201666	
14392	ENSG00000201356	RNA5SP500
14393	ENSG00000264090	MIR4666B
14394	ENSG00000277569	MIR6134
14395	ENSG00000123219	CENPK
14396	ENSG00000264346	SNORA77B
14397	ENSG00000206639	Y_RNA
14398	ENSG00000206733	RNU6-641P
14399	ENSG00000207122	RNU6-591P
14400	ENSG00000099904	ZDHHC8
14401	ENSG00000206983	RNU6-49P
14402	ENSG00000221466	MIR548AJ2
14403	ENSG00000238606	RNU7-7P
14404	ENSG00000252411	RNU6-1087P
14405	ENSG00000264618	RN7SL732P
14406	ENSG00000263730	MIR3937
14407	ENSG00000238730	RNU7-164P
14408	ENSG00000206896	RNU6-1124P
14409	ENSG00000212560	RNU6-630P
14410	ENSG00000212347	
14411	ENSG00000207870	MIR221
14412	ENSG00000199226	RNU6-50P
14413	ENSG00000207725	MIR222
14414	ENSG00000277721	Metazoa_SRP
14415	ENSG00000278838	Metazoa_SRP
14416	ENSG00000200702	Y_RNA
14417	ENSG00000202495	Y_RNA
14418	ENSG00000229188	
14419	ENSG00000221716	SNORA11
14420	ENSG00000201341	RNU6-421P
14421	ENSG00000230837	RPL31P2
14422	ENSG00000207758	MIR532
14423	ENSG00000230753	ZNF341-AS1
14424	ENSG00000207768	MIR188
14425	ENSG00000207785	MIR500A
14426	ENSG00000208015	MIR362
14427	ENSG00000211538	MIR501
14428	ENSG00000239057	MIR500B
14429	ENSG00000207970	MIR660
14430	ENSG00000272080	MIR502
14431	ENSG00000207104	RNU6-434P
14432	ENSG00000244006	RN7SL799P
14433	ENSG00000101421	CHMP4B
14434	ENSG00000284567	MIR223
14435	ENSG00000212434	U3
14436	ENSG00000258457	AJUBA-DT
14437	ENSG00000275335	MIR8088
14438	ENSG00000266328	MIR4536-2
14439	ENSG00000211991	MIR676
14440	ENSG00000199601	RNU6-562P
14441	ENSG00000283334	MIR4536-1
14442	ENSG00000201447	RNA5SP509
14443	ENSG00000285776	5S_rRNA
14444	ENSG00000273788	U3
14445	ENSG00000280091	
14446	ENSG00000207486	RNU6-1044P
14447	ENSG00000283622	MIR4328
14448	ENSG00000202183	
14449	ENSG00000222810	RNU2-68P
14450	ENSG00000239745	RN7SL790P
14451	ENSG00000283435	MIR1321
14452	ENSG00000200635	Y_RNA
14453	ENSG00000201826	RNU6-867P
14454	ENSG00000222440	RNU2-26P
14455	ENSG00000212495	RNU6-332P
14456	ENSG00000200422	
14457	ENSG00000277717	U6
14458	ENSG00000201567	RNA5SP510
14459	ENSG00000221187	MIR548M
14460	ENSG00000252016	
14461	ENSG00000283242	MIR384
14462	ENSG00000100802	C14orf93
14463	ENSG00000207995	MIR325
14464	ENSG00000201271	RNU1-112P
14465	ENSG00000160633	SAFB
14466	ENSG00000240639	RN7SL666P
14467	ENSG00000223259	RNA5SP508
14468	ENSG00000226038	PPIAP21
14469	ENSG00000199051	MIR361
14470	ENSG00000252193	
14471	ENSG00000202410	Y_RNA
14472	ENSG00000199567	Y_RNA
14473	ENSG00000206826	RNU6-974P
14474	ENSG00000212546	RNU6-995P
14475	ENSG00000252810	RNU6-345P
14476	ENSG00000242372	EIF6
14477	ENSG00000212623	RNU6-493P
14478	ENSG00000222667	RNU6-394P
14479	ENSG00000252296	
14480	ENSG00000223260	RN7SKP194
14481	ENSG00000202407	Y_RNA
14482	ENSG00000239008	
14483	ENSG00000233956	BTF3P6
14484	ENSG00000201443	RNU6-309P
14485	ENSG00000283534	MIR374C
14486	ENSG00000284448	MIR6501
14487	ENSG00000207426	Y_RNA
14488	ENSG00000265727	RN7SL648P
14489	ENSG00000277900	Metazoa_SRP
14490	ENSG00000278421	
14491	ENSG00000275110	
14492	ENSG00000222122	RNU6-648P
14493	ENSG00000159147	DONSON
14494	ENSG00000273974	
14495	ENSG00000265260	RN7SL74P
14496	ENSG00000275254	
14497	ENSG00000275625	
14498	ENSG00000207820	MIR545
14499	ENSG00000271907	SNORA35B
14500	ENSG00000199168	MIR374A
14501	ENSG00000212241	Y_RNA
14502	ENSG00000277922	
14503	ENSG00000202566	MIR421
14504	ENSG00000212027	MIR374B
14505	ENSG00000252441	
14506	ENSG00000239182	
14507	ENSG00000207515	RNU6-555P
14508	ENSG00000207363	Y_RNA
14509	ENSG00000242998	RN7SL379P
14510	ENSG00000206752	RNU6-1323P
14511	ENSG00000234409	CCDC188
14512	ENSG00000263515	MIR548AN
14513	ENSG00000207033	RNU6-154P
14514	ENSG00000277899	MLECP1
14515	ENSG00000206864	RNU6-207P
14516	ENSG00000267414	SETBP1-DT
14517	ENSG00000265456	MIR3672
14518	ENSG00000206862	Y_RNA
14519	ENSG00000280365	
14520	ENSG00000212321	U3
14521	ENSG00000252930	RNU6-1015P
14522	ENSG00000207100	
14523	ENSG00000265957	MIR4319
14524	ENSG00000221463	MIR1277
14525	ENSG00000279319	
14526	ENSG00000252163	RN7SKP31
14527	ENSG00000207800	MIR504
14528	ENSG00000216060	MIR934
14529	ENSG00000267101	
14530	ENSG00000207041	RNU6-3P
14531	ENSG00000233471	KRT18P62
14532	ENSG00000199878	RN7SKP149
14533	ENSG00000201594	RNA5SP517
14534	ENSG00000287146	
14535	ENSG00000201000	RNA5SP516
14536	ENSG00000217631	
14537	ENSG00000207866	MIR514A2
14538	ENSG00000207868	MIR514A1
14539	ENSG00000231776	LINC01611
14540	ENSG00000202473	RN7SKP81
14541	ENSG00000100084	HIRA
14542	ENSG00000221081	MIR320D2
14543	ENSG00000239579	RN7SL325P
14544	ENSG00000252219	MIR892C
14545	ENSG00000207867	MIR514A3
14546	ENSG00000216075	MIR890
14547	ENSG00000222114	RNU6-985P
14548	ENSG00000216005	MIR888
14549	ENSG00000215943	MIR892A
14550	ENSG00000216098	MIR892B
14551	ENSG00000216064	MIR891B
14552	ENSG00000202199	RNU1-115P
14553	ENSG00000267286	
14554	ENSG00000207641	MIR510
14555	ENSG00000249481	SPATS1
14556	ENSG00000216056	MIR891A
14557	ENSG00000267239	
14558	ENSG00000199424	Y_RNA
14559	ENSG00000265789	MIR4330
14560	ENSG00000278724	Metazoa_SRP
14561	ENSG00000222313	RN7SKP267
14562	ENSG00000201912	RN7SKP189
14563	ENSG00000267177	
14564	ENSG00000212595	RNA5SP525
14565	ENSG00000279020	C18orf15
14566	ENSG00000252205	RNU6-764P
14567	ENSG00000216171	MIR513C
14568	ENSG00000286926	
14569	ENSG00000207871	MIR513B
14570	ENSG00000207957	MIR105-1
14571	ENSG00000207873	MIR513A1
14572	ENSG00000279275	
14573	ENSG00000211583	MIR767
14574	ENSG00000207984	MIR513A2
14575	ENSG00000267393	
14576	ENSG00000207818	MIR105-2
14577	ENSG00000207731	MIR506
14578	ENSG00000207969	MIR507
14579	ENSG00000267690	LDLRAD4-AS1
14580	ENSG00000207589	MIR508
14581	ENSG00000252583	MIR514B
14582	ENSG00000212013	MIR509-2
14583	ENSG00000212014	MIR509-3
14584	ENSG00000208000	MIR509-1
14585	ENSG00000202051	RNU6-382P
14586	ENSG00000237623	NICN2P
14587	ENSG00000266146	MIR5190
14588	ENSG00000267694	
14589	ENSG00000266158	RN7SL785P
14590	ENSG00000203402	
14591	ENSG00000267529	
14592	ENSG00000221459	SNORA11C
14593	ENSG00000232009	
14594	ENSG00000226556	NPM1P49
14595	ENSG00000267366	
14596	ENSG00000277605	Metazoa_SRP
14597	ENSG00000196741	LINC01560
14598	ENSG00000267136	
14599	ENSG00000235636	NUS1P1
14600	ENSG00000267503	
14601	ENSG00000263527	MIR4526
14602	ENSG00000266954	
14603	ENSG00000008056	SYN1
14604	ENSG00000177150	FAM210A
14605	ENSG00000252367	Y_RNA
14606	ENSG00000132646	PCNA
14607	ENSG00000219453	
14608	ENSG00000164627	KIF6
14609	ENSG00000212517	
14610	ENSG00000101290	CDS2
14611	ENSG00000279962	
14612	ENSG00000242707	RN7SL362P
14613	ENSG00000101654	RNMT
14614	ENSG00000142188	TMEM50B
14615	ENSG00000133401	PDZD2
14616	ENSG00000283743	
14617	ENSG00000263858	MIR4769
14618	ENSG00000126767	ELK1
14619	ENSG00000280129	
14620	ENSG00000100804	PSMB5
14621	ENSG00000225022	UBE2D3P1
14622	ENSG00000101292	PROKR2
14623	ENSG00000200313	RNA5-8SP7
14624	ENSG00000276688	
14625	ENSG00000226995	LINC00658
14626	ENSG00000112081	SRSF3
14627	ENSG00000279656	
14628	ENSG00000222028	PSMB11
14629	ENSG00000179933	C14orf119
14630	ENSG00000244296	RN7SL168P
14631	ENSG00000185065	UFD1-AS1
14632	ENSG00000126756	UXT
14633	ENSG00000243646	IL10RB
14634	ENSG00000283654	CIROP
14635	ENSG00000070010	UFD1
14636	ENSG00000240131	
14637	ENSG00000235194	PPP1R3E
14638	ENSG00000266579	
14639	ENSG00000271367	
14640	ENSG00000118407	FILIP1
14641	ENSG00000250258	
14642	ENSG00000249286	AMD1P3
14643	ENSG00000259786	LINC02109
14644	ENSG00000267064	UXT-AS1
14645	ENSG00000112218	GPR63
14646	ENSG00000224656	SMSP1
14647	ENSG00000229968	
14648	ENSG00000188459	WASF4P
14649	ENSG00000224401	RPL7P57
14650	ENSG00000100842	EFS
14651	ENSG00000230563	
14652	ENSG00000102265	TIMP1
14653	ENSG00000219902	RPL35P3
14654	ENSG00000272425	
14655	ENSG00000213177	PRDX2P4
14656	ENSG00000274343	
14657	ENSG00000219085	NPM1P37
14658	ENSG00000253383	
14659	ENSG00000253836	
14660	ENSG00000124731	TREM1
14661	ENSG00000237807	LINC02984
14662	ENSG00000287540	
14663	ENSG00000089006	SNX5
14664	ENSG00000248572	EGFLAM-AS2
14665	ENSG00000254266	PKIA-AS1
14666	ENSG00000266049	
14667	ENSG00000285997	
14668	ENSG00000159128	IFNGR2
14669	ENSG00000207034	Y_RNA
14670	ENSG00000132205	EMILIN2
14671	ENSG00000234206	
14672	ENSG00000134480	CCNH
14673	ENSG00000219575	
14674	ENSG00000216523	
14675	ENSG00000258677	
14676	ENSG00000259018	
14677	ENSG00000146233	CYP39A1
14678	ENSG00000166090	IL25
14679	ENSG00000266311	
14680	ENSG00000254020	
14681	ENSG00000253964	RPL31P40
14682	ENSG00000254392	
14683	ENSG00000272625	
14684	ENSG00000265511	
14685	ENSG00000263606	CHORDC1P4
14686	ENSG00000233090	
14687	ENSG00000253577	
14688	ENSG00000286356	
14689	ENSG00000265907	
14690	ENSG00000104327	CALB1
14691	ENSG00000266397	
14692	ENSG00000264186	SNRPCP4
14693	ENSG00000141485	SLC13A5
14694	ENSG00000166091	CMTM5
14695	ENSG00000277447	
14696	ENSG00000252258	SNORA70
14697	ENSG00000252353	RNU7-25P
14698	ENSG00000147130	ZMYM3
14699	ENSG00000265399	
14700	ENSG00000101608	MYL12A
14701	ENSG00000269761	
14702	ENSG00000130254	SAFB2
14703	ENSG00000272243	
14704	ENSG00000231559	
14705	ENSG00000228976	SUMO2P8
14706	ENSG00000286672	
14707	ENSG00000219163	HMGB1P20
14708	ENSG00000226497	LINC02549
14709	ENSG00000224583	
14710	ENSG00000235122	
14711	ENSG00000270116	
14712	ENSG00000228677	TTC3-AS1
14713	ENSG00000230366	DSCR9
14714	ENSG00000281613	
14715	ENSG00000273300	
14716	ENSG00000273212	
14717	ENSG00000263969	RN7SL678P
14718	ENSG00000093009	CDC45
14719	ENSG00000157538	VPS26C
14720	ENSG00000264235	MYL12-AS1
14721	ENSG00000258256	
14722	ENSG00000123119	NECAB1
14723	ENSG00000118680	MYL12B
14724	ENSG00000005700	IBTK
14725	ENSG00000092054	MYH7
14726	ENSG00000267412	
14727	ENSG00000283679	
14728	ENSG00000178734	LMO7DN
14729	ENSG00000105519	CAPS
14730	ENSG00000223458	LMO7DN-IT1
14731	ENSG00000261206	LINC00561
14732	ENSG00000224933	LINC01034
14733	ENSG00000149600	COMMD7
14734	ENSG00000132958	TPTE2
14735	ENSG00000277757	
14736	ENSG00000230425	RSU1P1
14737	ENSG00000265670	
14738	ENSG00000251702	RNU6-857P
14739	ENSG00000134762	DSC3
14740	ENSG00000277133	
14741	ENSG00000283930	PLD5P1
14742	ENSG00000286981	
14743	ENSG00000175395	ZNF25
14744	ENSG00000236068	NT5ELP
14745	ENSG00000285744	
14746	ENSG00000254231	WWP1-AS1
14747	ENSG00000251585	
14748	ENSG00000248475	
14749	ENSG00000270971	REXO1L8P
14750	ENSG00000267205	
14751	ENSG00000206228	HNRNPA1P4
14752	ENSG00000269385	
14753	ENSG00000242553	
14754	ENSG00000101349	PAK5
14755	ENSG00000244630	
14756	ENSG00000235472	EIF4A1P7
14757	ENSG00000273964	Y_RNA
14758	ENSG00000250306	
14759	ENSG00000253682	
14760	ENSG00000289569	
14761	ENSG00000251306	NDUFB4P2
14762	ENSG00000139508	SLC46A3
14763	ENSG00000171953	ATPAF2
14764	ENSG00000130449	ZSWIM6
14765	ENSG00000171105	INSR
14766	ENSG00000182670	TTC3
14767	ENSG00000251867	
14768	ENSG00000253634	
14769	ENSG00000233945	LINC02650
14770	ENSG00000227253	
14771	ENSG00000254954	SLC2A13P1
14772	ENSG00000246792	
14773	ENSG00000272817	
14774	ENSG00000226159	LINC01375
14775	ENSG00000224750	
14776	ENSG00000205176	REXO1L1P
14777	ENSG00000254070	
14778	ENSG00000203413	ACTBP6
14779	ENSG00000235489	DBF4P1
14780	ENSG00000213432	RPL17P34
14781	ENSG00000202237	RNU6-53P
14782	ENSG00000231970	
14783	ENSG00000164949	GEM
14784	ENSG00000233588	CYP51A1P2
14785	ENSG00000286683	
14786	ENSG00000277227	
14787	ENSG00000237768	
14788	ENSG00000236339	POM121L13P
14789	ENSG00000271455	
14790	ENSG00000251518	LINC02110
14791	ENSG00000132963	POMP
14792	ENSG00000240412	RPL5P15
14793	ENSG00000133665	DYDC2
14794	ENSG00000134765	DSC1
14795	ENSG00000125787	GNRH2
14796	ENSG00000164171	ITGA2
14797	ENSG00000125888	BANF2
14798	ENSG00000205189	ZBTB10
14799	ENSG00000235810	
14800	ENSG00000198060	MARCHF5
14801	ENSG00000120659	TNFSF11
14802	ENSG00000196893	
14803	ENSG00000286743	
14804	ENSG00000179277	MEIS3P1
14805	ENSG00000285471	
14806	ENSG00000101160	CTSZ
14807	ENSG00000227475	
14808	ENSG00000226466	RPA2P2
14809	ENSG00000279607	
14810	ENSG00000129235	TXNDC17
14811	ENSG00000236556	
14812	ENSG00000270973	SMARCE1P7
14813	ENSG00000283053	
14814	ENSG00000270258	DUXAP4
14815	ENSG00000263698	
14816	ENSG00000226447	ZNF25-DT
14817	ENSG00000134760	DSG1
14818	ENSG00000213341	CHUK
14819	ENSG00000258444	
14820	ENSG00000157306	ZFHX2-AS1
14821	ENSG00000273618	
14822	ENSG00000212989	
14823	ENSG00000259431	THTPA
14824	ENSG00000156103	MMP16
14825	ENSG00000198920	KIAA0753
14826	ENSG00000134900	TPP2
14827	ENSG00000127663	KDM4B
14828	ENSG00000207019	RNU6-167P
14829	ENSG00000154611	PSMA8
14830	ENSG00000213983	AP1G2
14831	ENSG00000147166	ITGB1BP2
14832	ENSG00000151224	MAT1A
14833	ENSG00000254195	TPM3P3
14834	ENSG00000270275	TRMT112P7
14835	ENSG00000253391	
14836	ENSG00000123191	ATP7B
14837	ENSG00000254089	
14838	ENSG00000147613	PSKH2
14839	ENSG00000233778	
14840	ENSG00000147596	PRDM14
14841	ENSG00000154845	PPP4R1
14842	ENSG00000251537	
14843	ENSG00000120057	SFRP5
14844	ENSG00000197665	
14845	ENSG00000224208	ZCRB1P1
14846	ENSG00000213706	RHOG2P
14847	ENSG00000275975	Metazoa_SRP
14848	ENSG00000229601	
14849	ENSG00000213018	PABPN1P1
14850	ENSG00000181350	LRRC75A
14851	ENSG00000199751	Y_RNA
14852	ENSG00000243468	INGX
14853	ENSG00000107864	CPEB3
14854	ENSG00000254538	
14855	ENSG00000215120	SOCS6P1
14856	ENSG00000186810	CXCR3
14857	ENSG00000164687	FABP5
14858	ENSG00000287652	
14859	ENSG00000281548	LINC00895
14860	ENSG00000155962	CLIC2
14861	ENSG00000230485	
14862	ENSG00000225007	
14863	ENSG00000074356	NCBP3
14864	ENSG00000184702	SEPTIN5
14865	ENSG00000260493	E2F5-DT
14866	ENSG00000222612	RNU2-52P
14867	ENSG00000198900	TOP1
14868	ENSG00000277422	REXO1L6P
14869	ENSG00000270077	
14870	ENSG00000260317	LINC02986
14871	ENSG00000226888	RPLP1P10
14872	ENSG00000225008	TWF1P2
14873	ENSG00000231345	BEND3P1
14874	ENSG00000228986	PHF10P1
14875	ENSG00000253681	
14876	ENSG00000230491	SRD5A2P1
14877	ENSG00000254300	LINC01111
14878	ENSG00000224216	
14879	ENSG00000221190	MIR1184-2
14880	ENSG00000221603	MIR1184-3
14881	ENSG00000277745	H2AB3
14882	ENSG00000288005	
14883	ENSG00000254366	
14884	ENSG00000224533	TMLHE-AS1
14885	ENSG00000138190	EXOC6
14886	ENSG00000225393	
14887	ENSG00000236191	RPS15AP25
14888	ENSG00000248762	
14889	ENSG00000185973	TMLHE
14890	ENSG00000253226	HAUS1P3
14891	ENSG00000271900	
14892	ENSG00000232344	
14893	ENSG00000253871	
14894	ENSG00000189152	GRAPL
14895	ENSG00000263107	
14896	ENSG00000161082	CELF5
14897	ENSG00000237801	AMD1P2
14898	ENSG00000279296	PRAL
14899	ENSG00000237040	DPH3P2
14900	ENSG00000239223	RPL34P31
14901	ENSG00000124333	VAMP7
14902	ENSG00000160255	ITGB2
14903	ENSG00000142494	SLC47A1
14904	ENSG00000253658	LINC01592
14905	ENSG00000226648	PLCG1-AS1
14906	ENSG00000276169	MIR6871
14907	ENSG00000272407	
14908	ENSG00000242748	RPL23AP81
14909	ENSG00000263989	RN7SL615P
14910	ENSG00000228210	RPL7AP12
14911	ENSG00000226948	RPS4XP2
14912	ENSG00000171867	PRNP
14913	ENSG00000253549	CA3-AS1
14914	ENSG00000171864	PRND
14915	ENSG00000228410	ELOCP24
14916	ENSG00000223484	TRPC6P1
14917	ENSG00000270726	
14918	ENSG00000180259	PRNT
14919	ENSG00000185203	WASIR1
14920	ENSG00000246662	CIBAR1-DT
14921	ENSG00000227159	DDX11L16
14922	ENSG00000102076	OPN1LW
14923	ENSG00000231071	IDI1P3
14924	ENSG00000278595	
14925	ENSG00000101265	RASSF2
14926	ENSG00000287352	
14927	ENSG00000254014	
14928	ENSG00000131196	NFATC1
14929	ENSG00000254120	LINC02155
14930	ENSG00000164951	PDP1
14931	ENSG00000277008	TEX28P2
14932	ENSG00000268221	OPN1MW
14933	ENSG00000141968	VAV1
14934	ENSG00000284874	
14935	ENSG00000253655	JCHAINP1
14936	ENSG00000104321	TRPA1
14937	ENSG00000203618	GP1BB
14938	ENSG00000244005	NFS1
14939	ENSG00000185838	GNB1L
14940	ENSG00000274962	TEX28P1
14941	ENSG00000277009	TEX28P3
14942	ENSG00000007350	TKTL1
14943	ENSG00000219951	
14944	ENSG00000152409	JMY
14945	ENSG00000287557	
14946	ENSG00000122870	BICC1
14947	ENSG00000124608	AARS2
14948	ENSG00000109046	WSB1
14949	ENSG00000253940	
14950	ENSG00000242706	RPS27AP9
14951	ENSG00000214244	SETP21
14952	ENSG00000168621	GDNF
14953	ENSG00000230575	
14954	ENSG00000226578	
14955	ENSG00000223428	
14956	ENSG00000213609	RPL7AP50
14957	ENSG00000218582	GAPDHP63
14958	ENSG00000122863	CHST3
14959	ENSG00000217120	
14960	ENSG00000186743	TPI1P3
14961	ENSG00000226440	LAMA4-AS1
14962	ENSG00000253675	
14963	ENSG00000155254	MARVELD1
14964	ENSG00000235776	RPL7AP70
14965	ENSG00000235531	MSC-AS1
14966	ENSG00000215012	RTL10
14967	ENSG00000241965	RPS2P25
14968	ENSG00000230829	
14969	ENSG00000220291	
14970	ENSG00000243592	RPL17P22
14971	ENSG00000281969	
14972	ENSG00000218676	BRD7P4
14973	ENSG00000173221	GLRX
14974	ENSG00000229485	KSR1P1
14975	ENSG00000237882	PPIAP13
14976	ENSG00000217268	TXNP7
14977	ENSG00000226646	RPL7P37
14978	ENSG00000216378	
14979	ENSG00000230224	PHB1P9
14980	ENSG00000230309	
14981	ENSG00000105988	NHP2P1
14982	ENSG00000287732	
14983	ENSG00000229315	MCHR2-AS1
14984	ENSG00000235140	
14985	ENSG00000228828	TLK2P2
14986	ENSG00000237579	LINC01514
14987	ENSG00000249923	LINC02891
14988	ENSG00000286405	
14989	ENSG00000287728	
14990	ENSG00000040608	RTN4R
14991	ENSG00000272398	CD24
14992	ENSG00000283232	CYP2C23P
14993	ENSG00000286876	
14994	ENSG00000287927	
14995	ENSG00000285254	
14996	ENSG00000231830	
14997	ENSG00000236842	
14998	ENSG00000285018	
14999	ENSG00000232075	MRPL35P2
15000	ENSG00000079112	CDH17
15001	ENSG00000227032	RPS2P36
15002	ENSG00000207165	SNORA70
15003	ENSG00000221039	MIR1286
15004	ENSG00000161132	
15005	ENSG00000099194	SCD
15006	ENSG00000071859	FAM50A
15007	ENSG00000250697	
15008	ENSG00000128185	DGCR6L
15009	ENSG00000274256	
15010	ENSG00000249405	
15011	ENSG00000216518	EEF1GP6
15012	ENSG00000224944	CASC6
15013	ENSG00000250421	
15014	ENSG00000219190	
15015	ENSG00000277172	GAPDHP41
15016	ENSG00000285401	
15017	ENSG00000216352	
15018	ENSG00000164300	SERINC5
15019	ENSG00000220505	EIF4EBP2P3
15020	ENSG00000270661	
15021	ENSG00000237874	
15022	ENSG00000220773	RPSAP44
15023	ENSG00000236740	
15024	ENSG00000273343	
15025	ENSG00000270075	
15026	ENSG00000220418	TUBB3P1
15027	ENSG00000272988	
15028	ENSG00000236769	LINC02659
15029	ENSG00000111860	CEP85L
15030	ENSG00000184470	TXNRD2
15031	ENSG00000232230	TPM4P1
15032	ENSG00000233900	RPL17P35
15033	ENSG00000241935	HOGA1
15034	ENSG00000258727	AP1G2-AS1
15035	ENSG00000274002	
15036	ENSG00000258464	
15037	ENSG00000259043	BRD7P1
15038	ENSG00000270618	
15039	ENSG00000222931	RN7SKP205
15040	ENSG00000258887	
15041	ENSG00000285727	
15042	ENSG00000259334	LINC00596
15043	ENSG00000203942	C10orf62
15044	ENSG00000227851	
15045	ENSG00000157326	DHRS4
15046	ENSG00000166167	BTRC
15047	ENSG00000125995	ROMO1
15048	ENSG00000276350	MIR6858
15049	ENSG00000130827	PLXNA3
15050	ENSG00000230273	BRI3P3
15051	ENSG00000263986	
15052	ENSG00000248393	
15053	ENSG00000248779	
15054	ENSG00000133027	PEMT
15055	ENSG00000164190	NIPBL
15056	ENSG00000131051	RBM39
15057	ENSG00000287253	
15058	ENSG00000220447	
15059	ENSG00000254048	
15060	ENSG00000272518	
15061	ENSG00000217139	
15062	ENSG00000253468	
15063	ENSG00000286914	
15064	ENSG00000275386	
15065	ENSG00000218233	NEPNP
15066	ENSG00000254189	
15067	ENSG00000187472	
15068	ENSG00000270416	REXO1L4P
15069	ENSG00000229182	MRPS16P1
15070	ENSG00000226309	SMARCE1P2
15071	ENSG00000267749	
15072	ENSG00000285961	
15073	ENSG00000268845	
15074	ENSG00000216902	
15075	ENSG00000266989	FTLP5
15076	ENSG00000219559	
15077	ENSG00000287705	
15078	ENSG00000035681	NSMAF
15079	ENSG00000203801	LINC00222
15080	ENSG00000183250	LINC01547
15081	ENSG00000105278	ZFR2
15082	ENSG00000102178	UBL4A
15083	ENSG00000197683	KRTAP26-1
15084	ENSG00000206107	KRTAP27-1
15085	ENSG00000112796	ENPP5
15086	ENSG00000250973	KRTAP13-6P
15087	ENSG00000182816	KRTAP13-2
15088	ENSG00000265007	MIR4327
15089	ENSG00000198390	KRTAP13-1
15090	ENSG00000233640	KRTAP13-5P
15091	ENSG00000186970	KRTAP15-1
15092	ENSG00000184351	KRTAP19-1
15093	ENSG00000253194	
15094	ENSG00000186965	KRTAP19-2
15095	ENSG00000152034	MCHR2
